Gene1,Gene2,Score
WDR5,PRIM1,1291.0
WDR5,GOLT1B,1629.0
WDR5,ADO,1817.0
WDR5,PLD3,1974.0
WDR5,POLE3,1613.0
WDR5,GANAB,1273.0
WDR5,CISH,1616.0
WDR5,FTSJ3,1703.0
WDR5,TARS,1522.0
WDR5,SLC25A46,728.0
WDR5,ATF7,1403.0
WDR5,ZFP367,1537.0
WDR5,ABCB8,1403.0
WDR5,FAR1,1295.0
WDR5,PNO1,1240.0
WDR5,KPNA3,1509.0
WDR5,TMEM206,1390.0
WDR5,MTMR6,1621.0
WDR5,MFSD1,1159.0
WDR5,TUBGCP2,1212.0
WDR5,AHCYL1,1571.0
WDR5,CLPTM1L,1297.0
WDR5,DUS1L,1142.0
WDR5,LIG1,1217.0
WDR5,SESN1,1225.0
WDR5,UBR7,1352.0
WDR5,ME2,1379.0
WDR5,ATP6AP1,1283.0
WDR5,RFC4,1003.0
WDR5,ZFP24,1282.0
WDR5,JUN,1126.0
WDR5,DNAJC10,1238.0
WDR5,ZDHHC6,886.0
WDR5,OTUD6B,1169.0
WDR5,RARS,1143.0
WDR5,MCM4,1029.0
WDR5,ATG12,1122.0
WDR5,AP3S1,1122.0
WDR5,TMX4,1082.0
WDR5,INPP5B,1218.0
WDR5,MTREX,1042.0
WDR5,GMFB,963.0
WDR5,ZFP451,1020.0
WDR5,PTDSS1,837.0
WDR5,SDF2L1,1096.0
WDR5,RMND5A,1094.0
WDR5,UHRF1,1432.0
WDR5,DCAF13,1115.0
WDR5,APLP2,979.0
WDR5,4833439L19RIK,895.0
WDR5,DPP8,963.0
WDR5,SHMT1,1008.0
WDR5,LONP1,1158.0
WDR5,ATP6AP2,994.0
WDR5,VPS35,874.0
WDR5,ORC6,874.0
WDR5,DHFR,561.0
WDR5,ZFP35,978.0
WDR5,NUP107,1012.0
WDR5,ACOX1,812.0
WDR5,RFC5,1040.0
WDR5,IRF8,981.0
WDR5,IARS,887.0
WDR5,IDH1,983.0
WDR5,ATP13A1,961.0
WDR5,MORC3,771.0
WDR5,STAT2,823.0
WDR5,STXBP4,1013.0
WDR5,NOP2,966.0
WDR5,MTFR1,1068.0
WDR5,WDR4,874.0
WDR5,UMPS,876.0
WDR5,USP37,728.0
WDR5,GTF2H1,789.0
WDR5,NCAPD2,737.0
WDR5,CCNB2,1010.0
WDR5,ATAD1,676.0
WDR5,PRMT7,760.0
WDR5,COQ8A,774.0
WDR5,MAD2L1,971.0
WDR5,CCDC137,669.0
WDR5,RPA1,761.0
WDR5,FAM111A,780.0
WDR5,PSEN1,744.0
WDR5,H2-OB,863.0
WDR5,ARL8B,797.0
WDR5,MED16,624.0
WDR5,IPO9,813.0
WDR5,XPC,949.0
WDR5,ARID5A,638.0
WDR5,TBL3,673.0
WDR5,PSAT1,642.0
WDR5,COLGALT1,722.0
WDR5,PHF11B,843.0
WDR5,IRF9,774.0
WDR5,WDR55,713.0
WDR5,PPAT,727.0
WDR5,PCLAF,618.0
WDR5,OTULINL,694.0
WDR5,ZDHHC13,645.0
WDR5,TRIM35,636.0
WDR5,NCEH1,761.0
WDR5,TAF12,649.0
WDR5,MOGS,781.0
WDR5,MSH6,495.0
WDR5,CDT1,528.0
WDR5,POLD1,571.0
WDR5,TUBGCP3,530.0
WDR5,NFAT5,629.0
WDR5,PRIM2,554.0
WDR5,SEH1L,391.0
WDR5,COPB1,405.0
WDR5,SLC30A5,565.0
WDR5,CD74,563.0
WDR5,SLC19A1,526.0
WDR5,GMCL1,746.0
WDR5,POLR2B,628.0
WDR5,RANBP3,730.0
WDR5,GBP3,567.0
WDR5,LONP2,538.0
WDR5,METAP1,628.0
WDR5,CD69,499.0
WDR5,GMNN,507.0
WDR5,PIM2,571.0
WDR5,TMEM229B,565.0
WDR5,PLEK,497.0
WDR5,CNIH1,600.0
WDR5,CD53,501.0
WDR5,PRELID3B,711.0
WDR5,RABGGTB,576.0
WDR5,F11R,465.0
WDR5,TESPA1,476.0
WDR5,LAP3,565.0
WDR5,MFSD14B,423.0
WDR5,GUSB,431.0
WDR5,RRM2,569.0
WDR5,TOPORS,431.0
WDR5,SLC39A6,538.0
WDR5,ELP2,538.0
WDR5,MICU1,561.0
WDR5,FGFR1OP,491.0
WDR5,G6PDX,507.0
WDR5,SPNS2,635.0
WDR5,INO80D,484.0
WDR5,FAM91A1,344.0
WDR5,GIMAP6,403.0
WDR5,POR,538.0
WDR5,INTS13,535.0
WDR5,SAMD9L,496.0
WDR5,TCP11L2,503.0
WDR5,CYBC1,375.0
WDR5,PLIN3,376.0
WDR5,SNAP47,410.0
WDR5,METTL27,483.0
WDR5,STT3B,401.0
WDR5,TMEM50B,428.0
WDR5,HEXA,234.0
WDR5,TRMT11,422.0
WDR5,RGS1,711.0
WDR5,PANX1,521.0
WDR5,CDCA4,357.0
WDR5,PARP8,394.0
WDR5,GLB1,422.0
WDR5,CCDC50,347.0
WDR5,CDC7,397.0
WDR5,DNAJC5,468.0
WDR5,NUDT19,297.0
WDR5,ITGAL,411.0
WDR5,DEF8,396.0
WDR5,ANXA5,507.0
WDR5,PTTG1IP,367.0
WDR5,CYP4V3,364.0
WDR5,MYO5A,281.0
WDR5,NDE1,388.0
WDR5,TMX3,358.0
WDR5,UBA7,342.0
WDR5,PCMTD2,346.0
WDR5,METTL7A1,486.0
WDR5,H2-AA,376.0
WDR5,ST6GALNAC4,430.0
WDR5,TIPIN,254.0
WDR5,CTC1,358.0
WDR5,PPP1R15A,400.0
WDR5,BTG2,315.0
WDR5,IGTP,271.0
WDR5,XPNPEP1,350.0
WDR5,CALCRL,325.0
WDR5,ST8SIA4,430.0
WDR5,CLN5,340.0
WDR5,NCF1,452.0
WDR5,ICAM1,257.0
WDR5,RGS2,325.0
WDR5,GIMAP5,321.0
WDR5,ISYNA1,346.0
WDR5,NADK,294.0
WDR5,RCC1,415.0
WDR5,MYCN,300.0
WDR5,HELLS,211.0
WDR5,IRGM2,301.0
WDR5,B230219D22RIK,268.0
WDR5,GBP7,284.0
WDR5,ACOT9,310.0
WDR5,CD82,259.0
WDR5,MCM2,337.0
WDR5,BC035044,324.0
WDR5,TES,271.0
WDR5,LGALS1,482.0
WDR5,UNC93B1,268.0
WDR5,CSTF2,337.0
WDR5,CHRNB1,368.0
WDR5,EBI3,473.0
WDR5,NFKBIA,263.0
WDR5,UBE2L6,278.0
WDR5,SERPINA3G,332.0
WDR5,UTP4,341.0
WDR5,TBC1D10C,344.0
WDR5,NEURL3,340.0
WDR5,FCHO2,315.0
WDR5,TYMS,437.0
WDR5,MAP4K2,243.0
WDR5,CYB5R1,237.0
WDR5,PCMTD1,287.0
WDR5,ZNRF2,298.0
WDR5,MAPKAPK3,246.0
WDR5,USP10,343.0
WDR5,CBFB,291.0
WDR5,GIMAP1,259.0
WDR5,MGAT5,263.0
WDR5,RGCC,320.0
WDR5,CFP,269.0
WDR5,TOR3A,235.0
WDR5,IL21R,231.0
WDR5,BID,331.0
WDR5,1700017B05RIK,244.0
WDR5,SH2D5,226.0
WDR5,ALDH9A1,213.0
WDR5,CTSO,165.0
WDR5,DENND1C,186.0
WDR5,FAM136A,250.0
WDR5,SNX30,359.0
WDR5,RASSF4,201.0
WDR5,KCTD12,223.0
WDR5,CERS4,180.0
WDR5,ZFP36,191.0
WDR5,EYA2,243.0
WDR5,DUSP1,181.0
WDR5,TMEM173,218.0
WDR5,IRF7,210.0
WDR5,CUL3,177.0
WDR5,NAMPT,202.0
WDR5,TRIM59,208.0
WDR5,EML4,238.0
WDR5,PREP,188.0
WDR5,IL27RA,178.0
WDR5,PLEKHO2,321.0
WDR5,EPSTI1,178.0
WDR5,DHRS3,207.0
WDR5,CTSL,172.0
WDR5,SLC44A2,193.0
WDR5,GMIP,172.0
WDR5,CASP1,171.0
WDR5,FLNB,298.0
WDR5,SETD2,146.0
WDR5,CD48,151.0
WDR5,CASP4,287.0
WDR5,MOB3C,157.0
WDR5,TBC1D9B,281.0
WDR5,CNRIP1,171.0
WDR5,RASA4,142.0
WDR5,SGMS1,156.0
WDR5,GOLPH3,131.0
WDR5,XAF1,126.0
WDR5,TNFRSF21,140.0
WDR5,USP11,156.0
WDR5,UBL4A,136.0
WDR5,ALAS1,146.0
WDR5,FCGR2B,117.0
WDR5,CSGALNACT2,142.0
WDR5,PFKP,132.0
WDR5,DDX58,129.0
WDR5,HACD3,226.0
WDR5,RAB37,134.0
WDR5,FRRS1,124.0
WDR5,MLKL,214.0
WDR5,TM6SF1,212.0
WDR5,TSPAN14,203.0
WDR5,SLC2A3,200.0
WDR5,VAV3,194.0
WDR5,SNAP23,190.0
WDR5,ZFP945,189.0
WDR5,ZBTB38,112.0
WDR5,GBP2,184.0
WDR5,RHOF,183.0
WDR5,AKNA,182.0
WDR5,TCN2,172.0
WDR5,ANXA1,172.0
WDR5,ITIH5,161.0
WDR5,ADSSL1,158.0
WDR5,CLEC12A,154.0
WDR5,GPR65,153.0
WDR5,FUCA2,151.0
WDR5,CST7,148.0
WDR5,PEAR1,144.0
WDR5,LCP2,143.0
WDR5,SERPINB9,142.0
WDR5,MLLT3,141.0
WDR5,SLC28A2,134.0
WDR5,DENND2D,133.0
WDR5,PGLYRP2,132.0
WDR5,IL12A,117.0
WDR5,CBX7,117.0
WDR5,MKI67,116.0
WDR5,LYN,115.0
WDR5,BCL2,115.0
WDR5,OSBPL1A,114.0
WDR5,ERLIN1,114.0
WDR5,ACAA2,114.0
WDR5,SERPINB1A,113.0
WDR5,PSTPIP1,113.0
WDR5,RPS6KA3,110.0
WDR5,ADGRG3,108.0
WDR5,SELL,105.0
WDR5,MYO1G,102.0
