Gene1,Gene2,Score
FOS,PLIN3,194.0
FOS,ANXA5,183.0
FOS,STK25,144.0
FOS,POLR2B,141.0
FOS,ZZZ3,671.0
FOS,ASAH1,199.0
FOS,APLP2,235.0
FOS,PRSS50,274.0
FOS,MCM4,282.0
FOS,BTAF1,131.0
FOS,GMFB,332.0
FOS,ITFG1,157.0
FOS,GPR180,297.0
FOS,NIF3L1,261.0
FOS,VPS35,248.0
FOS,ORC6,248.0
FOS,GSTM5,289.0
FOS,SQLE,397.0
FOS,FAM136A,250.0
FOS,MAVS,204.0
FOS,ZFP62,315.0
FOS,ZFP639,159.0
FOS,SPPL2A,180.0
FOS,ELOVL1,166.0
FOS,RFESD,136.0
FOS,ANAPC4,138.0
FOS,ST8SIA4,246.0
FOS,NPTN,501.0
FOS,SPRYD4,406.0
FOS,PAK1,201.0
FOS,SLC14A1,192.0
FOS,OPTN,202.0
FOS,GRN,244.0
FOS,METTL7A1,171.0
FOS,NAMPT,164.0
FOS,GANAB,245.0
FOS,TFRC,206.0
FOS,POLE3,138.0
FOS,METAP1,253.0
FOS,MAU2,164.0
FOS,CTSE,198.0
FOS,CYP20A1,139.0
FOS,TBXAS1,170.0
FOS,UBA5,437.0
FOS,OSTM1,255.0
FOS,GRAMD1A,233.0
FOS,CDCA5,196.0
FOS,NDRG1,231.0
FOS,1700017B05RIK,184.0
FOS,ABL1,280.0
FOS,ABCF3,230.0
FOS,UAP1L1,143.0
FOS,MED22,189.0
FOS,GNB4,202.0
FOS,ZFP35,194.0
FOS,EFTUD2,370.0
FOS,CNOT7,119.0
FOS,ZDHHC6,254.0
FOS,DCAF13,192.0
FOS,ADK,226.0
FOS,MGST3,229.0
FOS,CUL4A,194.0
FOS,CLIC4,138.0
FOS,WDR75,165.0
FOS,NUP107,168.0
FOS,NADK,185.0
FOS,ATAD1,189.0
FOS,PRPS1,152.0
FOS,LDAH,136.0
FOS,SLC29A1,269.0
FOS,ARAP1,163.0
FOS,ADSSL1,221.0
FOS,PROCR,187.0
FOS,HMBS,187.0
FOS,FES,124.0
FOS,CLPTM1L,146.0
FOS,ORC5,202.0
FOS,LCP2,215.0
FOS,XRCC5,172.0
FOS,LZTR1,132.0
FOS,PSMF1,443.0
FOS,ATP1B2,201.0
FOS,KLHL24,216.0
FOS,LANCL2,216.0
FOS,EMILIN1,166.0
FOS,FIGNL1,164.0
FOS,GUSB,160.0
FOS,COLGALT1,136.0
FOS,FAM168B,324.0
FOS,NUF2,348.0
FOS,TMUB2,171.0
FOS,RGS1,157.0
FOS,YOD1,277.0
FOS,P2RX4,147.0
FOS,EXOC2,274.0
FOS,GIMAP6,166.0
FOS,PON2,169.0
FOS,DPP8,180.0
FOS,MAPKAPK3,163.0
FOS,PKM,397.0
FOS,FCHSD2,189.0
FOS,NSMAF,166.0
FOS,PHAX,187.0
FOS,ZFP24,125.0
FOS,NECAP2,204.0
FOS,ENPP4,239.0
FOS,TCN2,368.0
FOS,NARFL,274.0
FOS,MINPP1,148.0
FOS,STT3B,220.0
FOS,CCNE1,117.0
FOS,DHFR,185.0
FOS,ZFP266,110.0
FOS,ATP6AP1,234.0
FOS,FUCA2,167.0
FOS,TBCD,218.0
FOS,PRPF4,136.0
FOS,LYZ2,167.0
FOS,TNFAIP2,176.0
FOS,PPOX,148.0
FOS,ME2,194.0
FOS,TMEM168,217.0
FOS,TIMM50,270.0
FOS,RPP40,126.0
FOS,CKAP2,172.0
FOS,USP10,145.0
FOS,PWP1,160.0
FOS,COPG1,132.0
FOS,UROD,215.0
FOS,LAPTM4B,332.0
FOS,IFI30,190.0
FOS,DENND1C,216.0
FOS,BC005561,131.0
FOS,POGLUT1,309.0
FOS,PRKAB1,115.0
FOS,CCDC137,186.0
FOS,SDHAF2,302.0
FOS,CHAMP1,302.0
FOS,CMPK2,159.0
FOS,BYSL,116.0
FOS,ALKBH8,168.0
FOS,PCLAF,149.0
FOS,AK3,287.0
FOS,MAD2L1,179.0
FOS,CHMP3,200.0
FOS,TMEM186,150.0
FOS,CNOT10,176.0
FOS,TOPORS,195.0
FOS,CD93,201.0
FOS,TSPAN14,122.0
FOS,EYA2,198.0
FOS,ZKSCAN17,211.0
FOS,RGS19,173.0
FOS,PSTPIP1,141.0
FOS,STARD10,164.0
FOS,PTDSS1,203.0
FOS,VPS33B,110.0
FOS,APEH,157.0
FOS,ARL8B,145.0
FOS,CCNG1,136.0
FOS,DCK,150.0
FOS,USP37,132.0
FOS,IL15,166.0
FOS,INTS8,259.0
FOS,PSMD9,137.0
FOS,EIF1AD,258.0
FOS,BLVRB,157.0
FOS,SKAP2,140.0
FOS,TRIM47,136.0
FOS,RNF139,169.0
FOS,CDC6,129.0
FOS,ANAPC2,157.0
FOS,SLC25A46,240.0
FOS,ADGRG3,238.0
FOS,ELP3,132.0
FOS,EIF2B1,130.0
FOS,RPA1,144.0
FOS,ENDOD1,152.0
FOS,CASP2,233.0
FOS,XPNPEP1,121.0
FOS,DHX33,232.0
FOS,SLC35A1,229.0
FOS,EXOC3,122.0
FOS,AAR2,228.0
FOS,PIGQ,226.0
FOS,FPGS,142.0
FOS,TWSG1,132.0
FOS,PLCG2,123.0
FOS,PSMD5,122.0
FOS,UBXN2B,150.0
FOS,GIMAP5,211.0
FOS,CPT2,124.0
FOS,VKORC1L1,128.0
FOS,KIDINS220,208.0
FOS,LRRC8C,112.0
FOS,ACAA2,104.0
FOS,CLN5,103.0
FOS,AP1G2,110.0
FOS,TMEM109,198.0
FOS,FGFR1OP,114.0
FOS,WDHD1,197.0
FOS,KLHL22,195.0
FOS,FKBP1A,120.0
FOS,IPO9,104.0
FOS,CACFD1,132.0
FOS,PGM1,189.0
FOS,DDX1,188.0
FOS,POLR1B,184.0
FOS,NOL9,184.0
FOS,UGCG,115.0
FOS,EDC3,183.0
FOS,GOLM1,180.0
FOS,ARMC8,180.0
FOS,PLA2G12A,177.0
FOS,NET1,177.0
FOS,ALDH1A1,176.0
FOS,NCEH1,173.0
FOS,BTRC,173.0
FOS,PFKM,172.0
FOS,CYTH3,172.0
FOS,RDH11,171.0
FOS,PHETA2,171.0
FOS,CYTH4,171.0
FOS,SMIM5,169.0
FOS,TMEM68,167.0
FOS,VPS41,164.0
FOS,TBL3,163.0
FOS,TMEM173,162.0
FOS,DNAJC11,162.0
FOS,PDCL,161.0
FOS,NCAPG,161.0
FOS,ALDH18A1,160.0
FOS,TBC1D10C,158.0
FOS,VILL,157.0
FOS,CPOX,157.0
FOS,ATL2,157.0
FOS,TUBGCP3,154.0
FOS,LYRM4,154.0
FOS,EXT2,154.0
FOS,NDC1,149.0
FOS,SSX2IP,148.0
FOS,ANGPT1,148.0
FOS,MYCN,146.0
FOS,TMEM206,144.0
FOS,ATG12,144.0
FOS,ELP2,142.0
FOS,NIT1,140.0
FOS,KIF11,140.0
FOS,FAM91A1,140.0
FOS,PLIN2,138.0
FOS,MCM2,137.0
FOS,PRKAR2B,135.0
FOS,CSGALNACT2,135.0
FOS,COG7,135.0
FOS,ATP7B,135.0
FOS,ALG11,135.0
FOS,HACD4,134.0
FOS,CNP,134.0
FOS,HEBP1,133.0
FOS,DIS3L2,133.0
FOS,PNO1,131.0
FOS,C330018D20RIK,129.0
FOS,COPB1,127.0
FOS,ATP6V1A,127.0
FOS,ADAMTS10,126.0
FOS,SCRN3,124.0
FOS,RAB32,124.0
FOS,PTGS1,165.0
FOS,STX12,123.0
FOS,ZFP397,121.0
FOS,LPCAT3,120.0
FOS,DOCK2,120.0
FOS,WDR45B,119.0
FOS,OTUD6B,115.0
FOS,VAV1,114.0
FOS,ODC1,431.0
FOS,MFGE8,112.0
FOS,CALCRL,112.0
FOS,SNAP23,111.0
FOS,USP25,110.0
FOS,SLC19A1,110.0
FOS,PRC1,110.0
FOS,FNTA,110.0
FOS,FASTKD2,110.0
FOS,FAM45A,110.0
FOS,SMAD2,109.0
FOS,RNF115,107.0
FOS,PLK1,107.0
FOS,PITPNB,107.0
FOS,PIP4K2A,107.0
FOS,MCTP1,107.0
FOS,AFG3L2,107.0
FOS,H2-OB,106.0
FOS,PRELID3B,105.0
FOS,CD74,105.0
FOS,SPTLC1,104.0
FOS,RFC5,104.0
FOS,RABGGTB,104.0
FOS,GOLPH3,103.0
FOS,GARS,103.0
FOS,AHCYL1,102.0
FOS,TTLL12,101.0
FOS,PIK3R2,101.0
GATA2,FPGS,3197.0
GATA2,INKA1,2298.0
GATA2,ITSN1,2493.0
GATA2,MFSD2B,2492.0
GATA2,MTO1,1778.0
GATA2,HSPA4L,2337.0
GATA2,PADI4,1354.0
GATA2,MFSD1,1824.0
GATA2,ZFP655,2633.0
GATA2,PIK3R2,1837.0
GATA2,TMEM164,1921.0
GATA2,CPOX,1708.0
GATA2,PSAT1,1285.0
GATA2,TOR3A,2082.0
GATA2,STXBP4,2077.0
GATA2,P2RY14,2123.0
GATA2,PACSIN2,1408.0
GATA2,VPS33A,2092.0
GATA2,FECH,1770.0
GATA2,EFTUD2,1857.0
GATA2,CTSE,2039.0
GATA2,HEXA,1313.0
GATA2,GCLC,1442.0
GATA2,PHETA2,1839.0
GATA2,PICALM,885.0
GATA2,RAB37,2143.0
GATA2,YOD1,1822.0
GATA2,GATA1,1618.0
GATA2,CENPO,1588.0
GATA2,AMPD3,1647.0
GATA2,ZDHHC6,1549.0
GATA2,KLHL24,1380.0
GATA2,SGO1,1246.0
GATA2,DNAJC11,1508.0
GATA2,PPOX,1918.0
GATA2,HMBS,1579.0
GATA2,PNO1,1575.0
GATA2,ASF1B,1836.0
GATA2,NDEL1,1252.0
GATA2,CD63,1348.0
GATA2,TMEM168,1127.0
GATA2,IFRD2,1631.0
GATA2,NUP85,1220.0
GATA2,PITPNB,1460.0
GATA2,DNAJC10,1583.0
GATA2,GMFB,1043.0
GATA2,RRM1,1234.0
GATA2,ISYNA1,1237.0
GATA2,EPOR,1465.0
GATA2,POGLUT1,977.0
GATA2,TBCD,972.0
GATA2,SPRYD4,1044.0
GATA2,NEURL3,1061.0
GATA2,PSMD9,1229.0
GATA2,ALDH9A1,1432.0
GATA2,NUF2,1324.0
GATA2,SLC18A2,948.0
GATA2,CISH,772.0
GATA2,NUDCD3,1075.0
GATA2,GALK2,1364.0
GATA2,AURKA,925.0
GATA2,D1ERTD622E,1048.0
GATA2,ST8SIA4,1194.0
GATA2,TFR2,1772.0
GATA2,CLCN4,504.0
GATA2,STK25,1218.0
GATA2,ARHGEF6,1007.0
GATA2,DPP8,1326.0
GATA2,KAT7,1336.0
GATA2,STAP1,505.0
GATA2,BTK,1273.0
GATA2,SPIRE1,1272.0
GATA2,SPNS2,1527.0
GATA2,YPEL3,1175.0
GATA2,DNPEP,889.0
GATA2,TUBGCP5,1081.0
GATA2,JUN,1103.0
GATA2,MARS,940.0
GATA2,NT5DC1,1058.0
GATA2,MAPKAPK3,840.0
GATA2,AHCYL1,1150.0
GATA2,SLC41A3,720.0
GATA2,ZZZ3,911.0
GATA2,HEMGN,1544.0
GATA2,RANGAP1,1947.0
GATA2,MFGE8,1590.0
GATA2,DCAF13,1038.0
GATA2,CEP70,1685.0
GATA2,NIF3L1,794.0
GATA2,MKI67,733.0
GATA2,RASA3,1043.0
GATA2,PPIL4,1055.0
GATA2,ASAH1,727.0
GATA2,CTLA2A,878.0
GATA2,RFESD,664.0
GATA2,OTUD6B,782.0
GATA2,IPO4,899.0
GATA2,COG7,855.0
GATA2,INCENP,1078.0
GATA2,NAPSA,794.0
GATA2,SEC23IP,1152.0
GATA2,DCAF11,1412.0
GATA2,SNCA,1807.0
GATA2,USP10,952.0
GATA2,ABCB4,1083.0
GATA2,GFI1B,713.0
GATA2,STARD10,1076.0
GATA2,ANGPT1,1073.0
GATA2,ARMT1,872.0
GATA2,RCOR1,850.0
GATA2,XAB2,754.0
GATA2,ALG9,898.0
GATA2,UROS,1158.0
GATA2,ANXA6,823.0
GATA2,PSMF1,851.0
GATA2,SLC14A1,792.0
GATA2,PIGQ,1233.0
GATA2,SACM1L,1033.0
GATA2,BLVRB,1457.0
GATA2,TMX3,856.0
GATA2,TARS,925.0
GATA2,PLIN3,1083.0
GATA2,MTMR6,902.0
GATA2,PPP6C,1002.0
GATA2,FBXO5,819.0
GATA2,RDH11,539.0
GATA2,PQLC3,807.0
GATA2,COPB1,889.0
GATA2,TBC1D15,828.0
GATA2,UROD,1211.0
GATA2,H1F0,907.0
GATA2,PTPN12,604.0
GATA2,LMNA,781.0
GATA2,ZFP62,641.0
GATA2,TIMM50,1012.0
GATA2,GNPDA1,665.0
GATA2,STEAP3,1162.0
GATA2,VPS11,1106.0
GATA2,TSPAN14,764.0
GATA2,HACD4,763.0
GATA2,GYPA,1707.0
GATA2,ARL6IP6,853.0
GATA2,VPS33B,775.0
GATA2,TNFAIP2,1803.0
GATA2,DPH6,1178.0
GATA2,VKORC1L1,739.0
GATA2,RHOF,807.0
GATA2,MYH10,611.0
GATA2,PKM,752.0
GATA2,KEL,1744.0
GATA2,CUL2,608.0
GATA2,CES2G,1585.0
GATA2,POLE3,733.0
GATA2,STOM,769.0
GATA2,GTF2H1,599.0
GATA2,SLC43A1,1278.0
GATA2,SKAP2,629.0
GATA2,ADSSL1,388.0
GATA2,ABCF3,652.0
GATA2,CALCRL,659.0
GATA2,CHMP7,789.0
GATA2,GTF2F1,858.0
GATA2,RPA2,1193.0
GATA2,IPO9,470.0
GATA2,EZR,837.0
GATA2,SPPL2A,730.0
GATA2,MT1,470.0
GATA2,RCC1,736.0
GATA2,DIS3L2,503.0
GATA2,MAD2L1,1026.0
GATA2,COA5,660.0
GATA2,CERS4,738.0
GATA2,RNF139,699.0
GATA2,KLF1,1206.0
GATA2,HAGH,486.0
GATA2,CHORDC1,663.0
GATA2,FAM168B,628.0
GATA2,WDR75,585.0
GATA2,TPP1,1203.0
GATA2,SLC40A1,1526.0
GATA2,TCP11L2,943.0
GATA2,CASP3,556.0
GATA2,HACD3,599.0
GATA2,PDCL,877.0
GATA2,PRMT7,551.0
GATA2,PIK3C3,1193.0
GATA2,XPC,843.0
GATA2,TSPO2,1462.0
GATA2,TES,731.0
GATA2,DUS1L,701.0
GATA2,ATP1B2,646.0
GATA2,MGST3,666.0
GATA2,LANCL2,408.0
GATA2,PLA2G12A,756.0
GATA2,FUCA2,669.0
GATA2,ELOVL1,530.0
GATA2,WDR5,599.0
GATA2,LAPTM4B,522.0
GATA2,MTREX,781.0
GATA2,CAR1,1409.0
GATA2,TOP2A,791.0
GATA2,NDOR1,499.0
GATA2,TUBGCP2,469.0
GATA2,CDCA5,641.0
GATA2,ACSS1,688.0
GATA2,MORC3,628.0
GATA2,FARSB,981.0
GATA2,RAD51,502.0
GATA2,ABI1,1110.0
GATA2,MTFR1,579.0
GATA2,LONP1,478.0
GATA2,RBPMS,490.0
GATA2,GEMIN5,383.0
GATA2,SPTBN1,648.0
GATA2,SUPT7L,462.0
GATA2,IRF1,481.0
GATA2,ORC5,530.0
GATA2,ATG4B,451.0
GATA2,EYA2,814.0
GATA2,OSTM1,546.0
GATA2,AP5M1,519.0
GATA2,COG6,550.0
GATA2,APEH,1263.0
GATA2,LPCAT3,631.0
GATA2,TMX1,439.0
GATA2,VPS26C,494.0
GATA2,MCTP1,625.0
GATA2,SAMD14,628.0
GATA2,PBK,721.0
GATA2,CASP2,939.0
GATA2,CLPX,644.0
GATA2,MIS18BP1,590.0
GATA2,COPS8,471.0
GATA2,PITRM1,456.0
GATA2,SLC6A6,484.0
GATA2,HPN,551.0
GATA2,PLEC,508.0
GATA2,MYO1G,605.0
GATA2,SLC25A46,465.0
GATA2,PFKM,506.0
GATA2,IKZF2,582.0
GATA2,LRRC8C,618.0
GATA2,SLC16A1,505.0
GATA2,ATL2,458.0
GATA2,SLC29A1,1175.0
GATA2,EXT2,489.0
GATA2,NUP88,396.0
GATA2,SCARB1,708.0
GATA2,GYPC,791.0
GATA2,EPS15,414.0
GATA2,ZFP639,509.0
GATA2,SLC20A1,491.0
GATA2,CHMP3,413.0
GATA2,KLHL6,434.0
GATA2,KLHL22,466.0
GATA2,TRMT11,454.0
GATA2,CRK,437.0
GATA2,B230219D22RIK,462.0
GATA2,UNC93B1,572.0
GATA2,ADD2,1137.0
GATA2,UBE2C,417.0
GATA2,CDT1,466.0
GATA2,NUDT9,467.0
GATA2,FASTKD2,905.0
GATA2,DOCK2,415.0
GATA2,NPTN,378.0
GATA2,ZFP871,456.0
GATA2,HNRNPLL,382.0
GATA2,ERLIN2,344.0
GATA2,SLC25A38,791.0
GATA2,DUSP1,377.0
GATA2,EDC3,538.0
GATA2,GUSB,404.0
GATA2,RPA1,392.0
GATA2,PTDSS1,460.0
GATA2,EXOC2,422.0
GATA2,ABL1,322.0
GATA2,CENPK,450.0
GATA2,FIGNL1,453.0
GATA2,NOLC1,361.0
GATA2,CCNA2,315.0
GATA2,IL27RA,523.0
GATA2,TSC22D3,413.0
GATA2,CYTH3,380.0
GATA2,RFC4,457.0
GATA2,ILVBL,388.0
GATA2,FAM45A,387.0
GATA2,WDR73,363.0
GATA2,PPP2R1B,393.0
GATA2,NAA35,348.0
GATA2,DDX20,438.0
GATA2,GRN,1007.0
GATA2,TIPIN,411.0
GATA2,ABCB8,483.0
GATA2,ASB8,454.0
GATA2,LCP1,500.0
GATA2,PTDSS2,386.0
GATA2,GMCL1,437.0
GATA2,TVP23B,305.0
GATA2,WDR36,334.0
GATA2,ADK,325.0
GATA2,PRELID3B,405.0
GATA2,USP37,414.0
GATA2,RASAL3,487.0
GATA2,CDC45,425.0
GATA2,ELMO1,394.0
GATA2,FEM1B,276.0
GATA2,ARL8B,654.0
GATA2,WDR6,553.0
GATA2,PACS1,480.0
GATA2,CCDC137,501.0
GATA2,NCAPD2,422.0
GATA2,ERMAP,951.0
GATA2,GRAMD1A,480.0
GATA2,TIMM29,558.0
GATA2,HUS1,412.0
GATA2,THUMPD3,338.0
GATA2,WDR4,363.0
GATA2,CENPA,928.0
GATA2,TXNRD2,419.0
GATA2,TCN2,332.0
GATA2,EIF2B1,338.0
GATA2,GORASP1,315.0
GATA2,BAG2,323.0
GATA2,CLPTM1L,314.0
GATA2,RAB32,371.0
GATA2,NOP2,348.0
GATA2,WARS,308.0
GATA2,GPR171,400.0
GATA2,CBFB,443.0
GATA2,PSEN2,884.0
GATA2,POLR1B,456.0
GATA2,RNF145,363.0
GATA2,RMND5A,396.0
GATA2,WDSUB1,397.0
GATA2,SLC7A4,435.0
GATA2,EXOC3,302.0
GATA2,TMUB2,575.0
GATA2,BTAF1,524.0
GATA2,UBA7,451.0
GATA2,CRNKL1,336.0
GATA2,AFG3L2,377.0
GATA2,NCEH1,439.0
GATA2,ST3GAL5,355.0
GATA2,METAP1D,335.0
GATA2,CORO1A,423.0
GATA2,PPAT,311.0
GATA2,MIS12,242.0
GATA2,NIT1,305.0
GATA2,CRBN,298.0
GATA2,WDR45B,280.0
GATA2,DHX33,830.0
GATA2,FOXRED1,486.0
GATA2,NASP,544.0
GATA2,LRRFIP1,408.0
GATA2,QARS,354.0
GATA2,NADK,292.0
GATA2,USP8,361.0
GATA2,METTL8,457.0
GATA2,IL21R,404.0
GATA2,STXBP3,512.0
GATA2,MED22,411.0
GATA2,SNRNP200,354.0
GATA2,METTL27,270.0
GATA2,BID,314.0
GATA2,GYG,399.0
GATA2,ENDOD1,345.0
GATA2,ARMC8,370.0
GATA2,CD55,396.0
GATA2,MSH6,254.0
GATA2,COPG1,230.0
GATA2,PLD3,284.0
GATA2,MCM4,463.0
GATA2,ERLIN1,298.0
GATA2,CRIP2,392.0
GATA2,SLC35A1,267.0
GATA2,GNA13,276.0
GATA2,ACOX1,205.0
GATA2,CDK19,355.0
GATA2,TMEM97,274.0
GATA2,ATAD2,294.0
GATA2,TREML2,415.0
GATA2,POT1A,436.0
GATA2,NOL9,267.0
GATA2,ATP6AP1,331.0
GATA2,TMEM68,258.0
GATA2,CNOT10,466.0
GATA2,SNAP23,283.0
GATA2,SLC30A5,263.0
GATA2,COQ8A,492.0
GATA2,E2F4,269.0
GATA2,LEPROT,749.0
GATA2,PSMD5,268.0
GATA2,SLC25A21,741.0
GATA2,SHCBP1,517.0
GATA2,ENPP4,370.0
GATA2,ADO,402.0
GATA2,NSDHL,302.0
GATA2,PLIN2,277.0
GATA2,STAT3,450.0
GATA2,CPT2,258.0
GATA2,NEDD1,255.0
GATA2,KIDINS220,276.0
GATA2,RABIF,300.0
GATA2,GCNT2,243.0
GATA2,CDK1,410.0
GATA2,POLR2B,261.0
GATA2,FTSJ3,238.0
GATA2,STT3B,283.0
GATA2,TRMT6,256.0
GATA2,TMEM64,347.0
GATA2,ME2,305.0
GATA2,INTS13,250.0
GATA2,ARAP1,258.0
GATA2,GSR,173.0
GATA2,VIM,325.0
GATA2,RABGGTB,319.0
GATA2,9430015G10RIK,230.0
GATA2,NET1,272.0
GATA2,LAP3,231.0
GATA2,PMPCA,212.0
GATA2,CD9,672.0
GATA2,NECAP2,239.0
GATA2,CHUK,271.0
GATA2,NEK9,282.0
GATA2,ESYT2,286.0
GATA2,NARFL,567.0
GATA2,IL15,656.0
GATA2,ELAC2,262.0
GATA2,ANAPC2,225.0
GATA2,SEH1L,276.0
GATA2,MYCT1,648.0
GATA2,CHP1,263.0
GATA2,REXO4,246.0
GATA2,LYRM4,273.0
GATA2,DLST,224.0
GATA2,OAT,233.0
GATA2,4833439L19RIK,244.0
GATA2,LDAH,319.0
GATA2,ISG20,358.0
GATA2,NUDT4,378.0
GATA2,AURKB,315.0
GATA2,LZTR1,228.0
GATA2,ATG16L1,258.0
GATA2,STX12,238.0
GATA2,NAMPT,290.0
GATA2,SMC2,330.0
GATA2,ZFP961,252.0
GATA2,CLN5,214.0
GATA2,AAR2,301.0
GATA2,NDE1,217.0
GATA2,D230025D16RIK,219.0
GATA2,UAP1,169.0
GATA2,TRMT2A,225.0
GATA2,ANXA5,224.0
GATA2,TCF12,274.0
GATA2,ACAA2,159.0
GATA2,TOPORS,202.0
GATA2,SGTA,606.0
GATA2,PQLC1,248.0
GATA2,MT2,202.0
GATA2,TM7SF3,238.0
GATA2,D10WSU102E,201.0
GATA2,CD34,226.0
GATA2,GFM1,265.0
GATA2,EMILIN1,223.0
GATA2,SEPT6,295.0
GATA2,CENPE,324.0
GATA2,TAF12,203.0
GATA2,ZFP367,293.0
GATA2,POLD1,202.0
GATA2,HSDL1,231.0
GATA2,XRCC5,265.0
GATA2,NUP155,225.0
GATA2,DDHD2,265.0
GATA2,USP4,227.0
GATA2,ZFP110,200.0
GATA2,TBL3,194.0
GATA2,RHD,576.0
GATA2,2610301B20RIK,349.0
GATA2,BYSL,228.0
GATA2,IARS2,247.0
GATA2,ATP7B,221.0
GATA2,ALG11,221.0
GATA2,APLP2,380.0
GATA2,ZFP322A,227.0
GATA2,TMEM206,283.0
GATA2,NUSAP1,225.0
GATA2,HLF,435.0
GATA2,RNASEL,363.0
GATA2,NAA50,289.0
GATA2,ATP6V1A,289.0
GATA2,UBE2G2,278.0
GATA2,UAP1L1,329.0
GATA2,NCAPG2,210.0
GATA2,CPT1A,275.0
GATA2,ICE1,271.0
GATA2,RNF13,187.0
GATA2,WDHD1,214.0
GATA2,BIRC5,231.0
GATA2,ABCD3,211.0
GATA2,HARS2,185.0
GATA2,HARS,185.0
GATA2,ODC1,182.0
GATA2,CD48,269.0
GATA2,ATP13A1,280.0
GATA2,FCHSD2,266.0
GATA2,FAM91A1,234.0
GATA2,PLAA,213.0
GATA2,SPTLC1,179.0
GATA2,XPNPEP1,250.0
GATA2,UNK,211.0
GATA2,TMEM185A,302.0
GATA2,GARS,229.0
GATA2,ADGRG3,263.0
GATA2,SCFD1,190.0
GATA2,NARF,185.0
GATA2,AQP9,206.0
GATA2,IFT140,265.0
GATA2,ELP2,196.0
GATA2,IARS,246.0
GATA2,ZFP945,517.0
GATA2,COLGALT1,176.0
GATA2,PSMD6,205.0
GATA2,CKAP2,258.0
GATA2,ZFP24,174.0
GATA2,MYO1D,176.0
GATA2,HAUS2,200.0
GATA2,CTSC,257.0
GATA2,IDH3A,252.0
GATA2,ATG12,243.0
GATA2,CALU,172.0
GATA2,PTCD3,338.0
GATA2,CTPS,250.0
GATA2,TMC6,250.0
GATA2,SGPP1,250.0
GATA2,NUDCD1,213.0
GATA2,DUSP2,244.0
GATA2,HERC4,216.0
GATA2,SLC31A1,180.0
GATA2,TANGO2,242.0
GATA2,ANAPC4,233.0
GATA2,TOM1L1,481.0
GATA2,VPS35,167.0
GATA2,ORC6,167.0
GATA2,MNS1,181.0
GATA2,ALDH18A1,168.0
GATA2,PPM1H,238.0
GATA2,KIF11,226.0
GATA2,UBR7,161.0
GATA2,MFSD14B,167.0
GATA2,DRAM2,249.0
GATA2,CEPT1,249.0
GATA2,HMMR,238.0
GATA2,NUBP2,186.0
GATA2,CUL4A,158.0
GATA2,MAU2,167.0
GATA2,MCM2,166.0
GATA2,INPP5B,182.0
GATA2,NUP107,276.0
GATA2,AP1B1,233.0
GATA2,SLC44A2,232.0
GATA2,JPT2,180.0
GATA2,TRIB2,231.0
GATA2,PRKAR2B,160.0
GATA2,PCYT1A,177.0
GATA2,MRM1,168.0
GATA2,HSPH1,245.0
GATA2,PCP4L1,166.0
GATA2,SPPL2B,226.0
GATA2,SERPINB9,165.0
GATA2,CHAMP1,227.0
GATA2,SESN1,210.0
GATA2,UBXN2B,169.0
GATA2,PSEN1,161.0
GATA2,SPC25,240.0
GATA2,UBR1,165.0
GATA2,FAM234B,219.0
GATA2,NUDT19,218.0
GATA2,HOXA9,435.0
GATA2,CYTIP,218.0
GATA2,TFRC,156.0
GATA2,PLCG2,217.0
GATA2,ORC2,154.0
GATA2,CYP20A1,155.0
GATA2,ZKSCAN3,213.0
GATA2,METAP1,144.0
GATA2,RFC5,174.0
GATA2,RAB31,161.0
GATA2,EMILIN2,211.0
GATA2,UCKL1,421.0
GATA2,TMEM129,178.0
GATA2,TACC3,178.0
GATA2,CAD,143.0
GATA2,RAD51AP1,187.0
GATA2,CKAP5,143.0
GATA2,VILL,416.0
GATA2,RMND5B,207.0
GATA2,PRKAB1,207.0
GATA2,NAE1,169.0
GATA2,MINPP1,233.0
GATA2,RAD21,225.0
GATA2,NCLN,138.0
GATA2,FNTA,145.0
GATA2,CYTH4,205.0
GATA2,GSKIP,143.0
GATA2,ETF1,153.0
GATA2,C330018D20RIK,202.0
GATA2,PHAX,139.0
GATA2,ANXA4,142.0
GATA2,MBTPS1,213.0
GATA2,DCK,199.0
GATA2,PIP4K2A,138.0
GATA2,GOLM1,196.0
GATA2,ZFP397,156.0
GATA2,SLC11A2,149.0
GATA2,P2RX4,194.0
GATA2,ADAMTS10,195.0
GATA2,TERF2IP,137.0
GATA2,SNX10,387.0
GATA2,MCM5,387.0
GATA2,DNAJC5,156.0
GATA2,DDX1,199.0
GATA2,PLK1,191.0
GATA2,SNAPC3,156.0
GATA2,CD93,147.0
GATA2,CAST,135.0
GATA2,PJA2,378.0
GATA2,CSGALNACT2,133.0
GATA2,NUP93,156.0
GATA2,G6PDX,127.0
GATA2,EIF1AD,175.0
GATA2,E2F6,188.0
GATA2,XPR1,188.0
GATA2,TLK1,187.0
GATA2,GSTM1,373.0
GATA2,BAP1,157.0
GATA2,CNIH1,140.0
GATA2,TYMS,190.0
GATA2,ELL2,132.0
GATA2,BTRC,135.0
GATA2,TMEM109,135.0
GATA2,TFG,148.0
GATA2,ITFG1,183.0
GATA2,TUBGCP3,136.0
GATA2,EMB,182.0
GATA2,KIF22,122.0
GATA2,SCRN3,173.0
GATA2,ZFP451,176.0
GATA2,CAPN7,120.0
GATA2,FGFR1OP,127.0
GATA2,GMNN,174.0
GATA2,ZFP266,119.0
GATA2,MCM3,116.0
