Gene1,Gene2
GATA4,HIST1H2BL
GATA4,HIST1H2AI
GATA4,HIST1H2BF
GATA4,CALD1
GATA4,SUZ12
GATA4,FBP2
GATA4,PPP2R5A
GATA4,NAGK
GATA4,GALNT2
GATA4,MYO6
GATA4,CDC42SE2
GATA4,4930402H24RIK
GATA4,SLC6A6
GATA4,SEC31A
GATA4,DDX21
GATA4,LRRC8D
GATA4,KDELR2
GATA4,PDIA3
GATA4,MARC2
GATA4,KLF2
GATA4,POFUT2
GATA4,XBP1
GATA4,NKTR
GATA4,TNK2
GATA4,PMM1
GATA4,CTNNAL1
GATA4,GFPT1
GATA4,PCNA
GATA4,SLC25A36
GATA4,MME
GATA4,AMOTL2
GATA4,HIST1H3H
GATA4,ABCC5
GATA4,PLEKHA7
GATA4,TMEM214
GATA4,RMC1
GATA4,SETX
GATA4,P4HB
GATA4,JPT1
GATA4,GLS
GATA4,TMEM9
GATA4,LAD1
GATA4,RFFL
GATA4,APAF1
GATA4,PTTG1IP
GATA4,P3H2
GATA4,ATG16L2
GATA4,CCNG1
GATA4,RPN1
GATA4,SDF2L1
GATA4,RANBP17
GATA4,COLGALT1
GATA4,CREB3L2
GATA4,NRG1
GATA4,CENPV
GATA4,APPBP2
GATA4,PXDN
GATA4,SERPINH1
GATA4,TLE1
GATA4,PFKL
GATA4,SDCBP
GATA4,TXNDC5
GATA4,APP
GATA4,ACADM
GATA4,PHC1
GATA4,GGA2
GATA4,ETV4
GATA4,MCFD2
GATA4,NRG2
GATA4,P3H4
GATA4,HTRA1
GATA4,IMPDH1
GATA4,CRTAP
GATA4,HOOK1
GATA4,LAMA1
GATA4,ITGAV
GATA4,MANBA
GATA4,P3H1
GATA4,SELENOK
GATA4,LRRC1
GATA4,ASNS
GATA4,TMEM165
GATA4,EHD1
GATA4,PITPNC1
GATA4,CCN2
GATA4,RNF157
GATA4,CHN2
GATA4,FAHD2A
GATA4,MYL6
GATA4,ITM2B
GATA4,PIPOX
GATA4,PDGFRA
GATA4,ST3GAL6
GATA4,ZFP57
GATA4,TPD52
GATA4,TTC7
GATA4,NOTUM
GATA4,SH3PXD2B
GATA4,GPRC5C
GATA4,2410141K09RIK
GATA4,SINHCAF
GATA4,RNPEP
GATA4,HSPH1
GATA4,MYH9
GATA4,MKRN1
GATA4,VANGL1
GATA4,HS3ST1
GATA4,GLIPR1
GATA4,KIT
GATA4,GSR
GATA4,STMN1
GATA4,TPM4
GATA4,ICAM1
GATA4,IGFBP2
GATA4,PFKP
GATA4,FBXO15
GATA4,MAN1A
GATA4,LRRK1
GATA4,TIMP2
GATA4,RIF1
GATA4,GLDC
GATA4,SLC1A5
GATA4,RPP25
GATA4,LRP2
GATA4,PCOLCE2
GATA4,PCSK6
GATA4,SLCO3A1
GATA4,GNPTAB
GATA4,CDH1
GATA4,LAMA5
GATA4,COL27A1
GATA4,PDE4DIP
GATA4,SPP1
JARID2,SFI1
JARID2,RDM1
JARID2,TRIM2
JARID2,SLCO3A1
JARID2,ESRRB
JARID2,FGF3
JARID2,HTRA1
JARID2,COL27A1
JARID2,STAG3
JARID2,TGFBR3
JARID2,CYP26A1
JARID2,RETREG2
JARID2,FGFR3
JARID2,GNAS
JARID2,LRRK1
JARID2,CACHD1
JARID2,FST
JARID2,BMPER
JARID2,COL4A2
JARID2,COL4A1
JARID2,FOXQ1
JARID2,P3H2
JARID2,SOX7
JARID2,SERPINE2
JARID2,GRB10
JARID2,FRMD4A
JARID2,CITED1
JARID2,PTH1R
JARID2,TPM1
JARID2,APP
JARID2,CDH6
JARID2,CHST15
JARID2,IGF2
JARID2,HIST1H2AC
JARID2,SPOCK1
JARID2,ST3GAL6
JARID2,PDGFRA
JARID2,PODXL
JARID2,MFSD1
JARID2,COBLL1
JARID2,NRG2
JARID2,ZFPM1
JARID2,MAN1A
JARID2,CTDSPL
JARID2,P4HA2
JARID2,GDPD5
JARID2,HIST1H2BN
JARID2,HIST1H2AK
JARID2,MYO5B
JARID2,GAS6
JARID2,NRG1
JARID2,HIST1H2BL
JARID2,HIST1H2AI
JARID2,CPM
JARID2,HS3ST1
JARID2,CHN2
JARID2,PARVA
JARID2,DDAH1
JARID2,ZBTB10
JARID2,MSC
JARID2,LAD1
JARID2,NSMAF
JARID2,LASP1
JARID2,HNF1B
JARID2,HIST1H2BK
JARID2,PLK2
JARID2,ANK
JARID2,LRP2
JARID2,PDE4DIP
JARID2,DPP4
JARID2,ETS1
JARID2,DKK1
JARID2,GPRC5C
JARID2,HIST1H1D
JARID2,CCND2
JARID2,ODC1
JARID2,TIMP2
JARID2,ID3
JARID2,OBSL1
JARID2,THBD
JARID2,PXDN
JARID2,PHLDB2
JARID2,KHDC3
JARID2,LAMB1
JARID2,STARD10
JARID2,FGF10
JARID2,CAR4
JARID2,ACP6
JARID2,SPNS2
JARID2,USP3
JARID2,PTPN14
JARID2,ARHGAP29
JARID2,ATG16L2
JARID2,SOX17
JARID2,ABHD5
JARID2,TMED9
JARID2,TIMP3
JARID2,SMARCA2
JARID2,SH3PXD2B
JARID2,DTX1
JARID2,GSN
JARID2,RTN1
JARID2,AMFR
JARID2,ARHGEF5
JARID2,VIM
JARID2,DAB2
JARID2,MORC4
JARID2,GHR
JARID2,EPAS1
JARID2,TNS1
JARID2,MAPKAPK2
JARID2,NOTUM
JARID2,GALNT2
JARID2,PHLDA3
JARID2,GLDC
JARID2,KDM3A
JARID2,ZYX
JARID2,CEMIP
JARID2,B2M
JARID2,PEG3
JARID2,CLCN5
JARID2,PLOD2
JARID2,EVA1A
JARID2,VSIR
JARID2,ITGA9
JARID2,PPIB
JARID2,MRAS
JARID2,LAMA1
JARID2,BEND5
JARID2,ADAM15
JARID2,GATA4
JARID2,RBMS1
JARID2,TENM4
JARID2,RBM47
JARID2,PLXNA1
JARID2,FGFR4
JARID2,GNG10
JARID2,SGK1
JARID2,ME1
JARID2,CAR2
JARID2,COMMD3
JARID2,MT1
JARID2,IMPDH1
JARID2,ASS1
JARID2,KCNG1
JARID2,SRI
JARID2,HIST1H2BF
JARID2,P3H4
JARID2,EPHA4
JARID2,EGR1
JARID2,RNPEP
JARID2,BAG2
JARID2,SEMA4C
JARID2,HIST1H4K
JARID2,HSPA8
JARID2,DAP
JARID2,PDIA5
JARID2,PATJ
JARID2,GCNT1
JARID2,SHROOM3
JARID2,ADAM19
JARID2,SLC7A6
JARID2,SLC25A4
JARID2,TRP53
JARID2,KIT
JARID2,KRT18
JARID2,CENPV
JARID2,COTL1
JARID2,TTC7
JARID2,GORASP2
JARID2,NDRG1
JARID2,ARHGEF40
JARID2,SELENOS
JARID2,FNDC3A
JARID2,PNP
JARID2,EPS8
JARID2,REV1
JARID2,HSPB1
JARID2,CDKN1A
JARID2,KRT19
JARID2,ECHDC2
JARID2,SEC61A1
JARID2,PPP2R5A
JARID2,RAB3IL1
JARID2,PCSK6
JARID2,RHPN1
JARID2,MAN1A2
JARID2,TCF7L2
JARID2,RNF157
JARID2,NPL
JARID2,HOOK1
JARID2,GATA6
JARID2,ITGAV
JARID2,BASP1
JARID2,LAMP1
JARID2,ANXA5
JARID2,TMEM9
JARID2,COLGALT1
JARID2,SDF2L1
JARID2,RUNX1
JARID2,TRIM28
JARID2,KLF3
JARID2,EMP2
JARID2,CRYAB
JARID2,5031439G07RIK
JARID2,F3
JARID2,DNMT3A
JARID2,TPM4
JARID2,ITPK1
JARID2,KRT8
JARID2,MYCN
JARID2,HIST1H1A
JARID2,TUBA4A
JARID2,EIF4A2
JARID2,ABCC5
JARID2,ALPL
JARID2,IGFBP2
JARID2,PRDX1
JARID2,PIK3R1
JARID2,ACTL6A
JARID2,TFEB
JARID2,KAT6B
JARID2,SDCBP
JARID2,DUSP9
JARID2,MCAM
JARID2,FLRT3
JARID2,KRTCAP2
JARID2,AQP3
JARID2,TXNDC5
JARID2,TMEM165
JARID2,2200002D01RIK
JARID2,MYO6
JARID2,QDPR
JARID2,CR1L
JARID2,SOAT1
JARID2,LDLRAP1
JARID2,OAT
JARID2,PRKAB1
JARID2,MARC2
JARID2,GNPTAB
JARID2,CDH1
JARID2,P4HA1
JARID2,GAA
JARID2,SNURF
JARID2,NUP210
JARID2,HYOU1
JARID2,FAM234A
JARID2,MT2
JARID2,HIP1
JARID2,RRBP1
JARID2,TLE1
JARID2,FN1
JARID2,LOXL2
JARID2,PMM1
JARID2,FXYD6
JARID2,GLIPR2
JARID2,BCAT1
JARID2,EFEMP2
JARID2,CREB3L2
JARID2,TUBB6
JARID2,KLF2
JARID2,TCF15
JARID2,NID1
JARID2,NFXL1
JARID2,MDM2
JARID2,BNIP3
JARID2,SNX2
JARID2,HSPH1
JARID2,PRPS2
JARID2,CARMIL1
JARID2,TMEM214
JARID2,CDIPT
JARID2,VANGL1
JARID2,MSL3
JARID2,APPBP2
JARID2,WDFY1
JARID2,CRIP2
JARID2,MSMO1
JARID2,F2R
JARID2,GLS
JARID2,CALM1
JARID2,SAT1
JARID2,AMOTL2
JARID2,D230025D16RIK
JARID2,PTTG1IP
JARID2,CBX7
JARID2,ASAH1
JARID2,HSPG2
JARID2,ARF4
JARID2,GFPT1
JARID2,STARD8
JARID2,RETREG1
JARID2,CDC42SE2
JARID2,TCEA3
JARID2,INSIG1
JARID2,DDX21
JARID2,SRPRB
JARID2,GLUL
JARID2,TUBB4B
JARID2,RPN1
JARID2,OPLAH
JARID2,ETL4
JARID2,CLTC
JARID2,RASGRP2
JARID2,MYMX
JARID2,CALR
JARID2,TMEM231
JARID2,PSAP
JARID2,IFRD1
JARID2,SSR3
JARID2,CRTAP
JARID2,CCNB2
JARID2,SLC16A1
JARID2,MME
JARID2,LY75
JARID2,HIST1H3H
JARID2,ATP6V0B
JARID2,MPZL2
JARID2,EED
JARID2,ASNS
JARID2,P3H1
JARID2,FAM83D
JARID2,POFUT2
JARID2,GRAMD1A
JARID2,CREB3
JARID2,ANXA2
JARID2,SHISA5
JARID2,MTF2
JARID2,MFGE8
JARID2,FKBP11
JARID2,BSG
JARID2,UAP1
JARID2,TRH
JARID2,FABP3
JARID2,EHD1
JARID2,CTNNAL1
JARID2,PDIA6
JARID2,FAHD2A
JARID2,TDH
JARID2,HSP90AA1
JARID2,STMN1
JARID2,RPP25
JARID2,GGA2
JARID2,NAGK
JARID2,HSPA5
JARID2,AKR1B3
JARID2,PCNA
JARID2,RESF1
JARID2,TMEM150A
JARID2,RMC1
JARID2,EPS8L2
JARID2,UNG
JARID2,SPC25
JARID2,MCFD2
JARID2,LY6E
JARID2,FBXO15
JARID2,CTSL
JARID2,PLSCR1
JARID2,TFRC
JARID2,SLC7A5
JARID2,SELENOW
JARID2,IDI1
JARID2,GABARAPL2
JARID2,CTSA
JARID2,ARFGAP1
JARID2,CNN2
JARID2,CDC20
JARID2,ADAM23
JARID2,XBP1
JARID2,UPP1
JARID2,SUN1
JARID2,PARP1
JARID2,LGALS3
JARID2,ITM2B
JARID2,CCN2
JARID2,DNAJC3
JARID2,SDC4
JARID2,KDELR2
JARID2,PCOLCE2
JARID2,ERP29
JARID2,AHCY
JARID2,TSPAN4
JARID2,NDRG4
JARID2,IQSEC1
JARID2,BNC2
JARID2,PFKL
JARID2,MARCKS
JARID2,GNPDA1
KDM5B,SFI1
KLF4,ASS1
KLF4,KLF3
KLF4,HSP90AA1
KLF4,FBXO15
KLF4,PSAP
KLF4,ARPC1B
KLF4,RBM38
KLF4,LRRC1
KLF4,NDRG1
KLF4,STMN1
KLF4,VKORC1
KLF4,LGALS3
KLF4,CLTC
KLF4,CDC42SE2
KLF4,VIM
KLF4,LAMP1
KLF4,SETX
KLF4,KDM3A
KLF4,ODC1
KLF4,XAF1
KLF4,RFFL
KLF4,NAGK
KLF4,TUBB6
KLF4,LAMC1
KLF4,SFI1
KLF4,RIF1
KLF4,ANXA5
KLF4,LDLRAP1
KLF4,LAMB2
KLF4,RAB11A
KLF4,HDLBP
KLF4,GSR
KLF4,MTF2
KLF4,SLC16A1
KLF4,SPRY4
KLF4,SLC1A5
KLF4,SUN1
KLF4,ANXA2
KLF4,TEX264
KLF4,S100A6
KLF4,ILK
KLF4,PPIB
KLF4,REV1
KLF4,SDC4
KLF4,ITM2B
KLF4,BSG
KLF4,CTNNAL1
KLF4,FAM234A
KLF4,FRRS1
KLF4,ASNS
KLF4,MGST3
KLF4,DAP
KLF4,PDK1
KLF4,LMF2
KLF4,MFSD1
KLF4,TMEM150A
KLF4,POFUT2
KLF4,TXNIP
KLF4,UAP1
KLF4,CALR
KLF4,CHCHD10
KLF4,CREB3
KLF4,MAPKAPK2
KLF4,ZFP42
KLF4,GABARAP
KLF4,TUBB4B
KLF4,ZBTB10
KLF4,PLTP
KLF4,4930402H24RIK
KLF4,TUBB2B
KLF4,ABCC5
KLF4,PTPN14
KLF4,IFRD1
KLF4,PIK3R1
KLF4,GLS
KLF4,CDKN1A
KLF4,GCLM
KLF4,SERPING1
KLF4,PCOLCE2
KLF4,MRPS5
KLF4,GNPDA1
KLF4,MFGE8
KLF4,CALM1
KLF4,PGD
KLF4,AMOTL2
KLF4,TDGF1
KLF4,NID1
KLF4,RLIM
KLF4,FBXO5
KLF4,MSH6
KLF4,SDCBP
KLF4,MT2
KLF4,CST3
KLF4,PLSCR1
KLF4,PIPOX
KLF4,CRIP2
KLF4,SEC31A
KLF4,GALNT2
KLF4,MYH9
KLF4,HSPA8
KLF4,SPC25
KLF4,TINAGL1
KLF4,PRDX1
KLF4,ENAH
KLF4,RESF1
KLF4,GSN
KLF4,MYMX
KLF4,KRT8
KLF4,WDR1
KLF4,NEDD4
KLF4,USP3
KLF4,AMPD2
KLF4,COLGALT1
KLF4,CARHSP1
KLF4,CKAP4
KLF4,CSRP2
KLF4,APAF1
KLF4,CD63
KLF4,ARHGAP29
KLF4,SEC23A
KLF4,2200002D01RIK
KLF4,DNAJC10
KLF4,FAM129B
KLF4,LAMP2
KLF4,RAB3IL1
KLF4,PHLDA3
KLF4,GLIPR2
KLF4,TAGLN2
KLF4,TPM1
KLF4,OPLAH
KLF4,APPBP2
KLF4,HMCES
KLF4,DENND2C
KLF4,BNIP3
KLF4,GALK1
KLF4,CALU
KLF4,PODXL
KLF4,IER2
KLF4,SHISA5
KLF4,RETREG1
KLF4,CPM
KLF4,NKTR
KLF4,RMC1
KLF4,ASAH1
KLF4,SOCS2
KLF4,GABBR1
KLF4,CCNE1
KLF4,IMPDH1
KLF4,ERP29
KLF4,PHC1
KLF4,EDEM1
KLF4,STXBP2
KLF4,ARF4
KLF4,SLC20A1
KLF4,NFYA
KLF4,TAX1BP3
KLF4,CERS4
KLF4,RDM1
KLF4,PDIA6
KLF4,MYO6
KLF4,MDN1
KLF4,PRDX4
KLF4,PATJ
KLF4,TCF7L2
KLF4,CSTB
KLF4,L1TD1
KLF4,TRIM28
KLF4,ETS1
KLF4,RANBP17
KLF4,FDPS
KLF4,HERPUD1
KLF4,CNDP2
KLF4,AQP3
KLF4,SEC61A1
KLF4,RBPMS2
KLF4,PARP1
KLF4,CALM2
KLF4,TRIM2
KLF4,FRMD4A
KLF4,SURF4
KLF4,CITED2
KLF4,CTDSPL
KLF4,ME1
KLF4,HSPB1
KLF4,MYLPF
KLF4,MYBL2
KLF4,LRPAP1
KLF4,CR1L
KLF4,TFCP2L1
KLF4,NRG1
KLF4,CUL7
KLF4,TPM4
KLF4,ITGA6
KLF4,SLC7A5
KLF4,TNS1
KLF4,BCAM
KLF4,RBMS1
KLF4,ITGA9
KLF4,RNPEP
KLF4,GRAMD1A
KLF4,NFXL1
KLF4,UCHL1
KLF4,SNX1
KLF4,IDI1
KLF4,RBPJ
KLF4,AU018091
KLF4,CTSD
KLF4,SELENOK
KLF4,QDPR
KLF4,DNAJC3
KLF4,RBBP7
KLF4,AGPAT4
KLF4,EIF4A2
KLF4,P3H1
KLF4,STAG3
KLF4,ACADM
KLF4,SPRY2
KLF4,MORF4L2
KLF4,GLUL
KLF4,CDIPT
KLF4,TFRC
KLF4,PROS1
KLF4,PFKP
KLF4,CREB3L2
KLF4,CACHD1
KLF4,GRB10
KLF4,PCNA
KLF4,TTC7
KLF4,SH3PXD2B
KLF4,NASP
KLF4,LASP1
KLF4,SRI
KLF4,RRBP1
KLF4,HIST1H4K
KLF4,UHRF1
KLF4,TSPAN9
KLF4,UPP1
KLF4,KPNA2
KLF4,HMGA1
KLF4,DUSP3
KLF4,PRSS35
KLF4,AMFR
KLF4,MME
KLF4,ZFPM1
KLF4,PTTG1IP
KLF4,SLC25A4
KLF4,ARHGEF5
KLF4,PRKAB1
KLF4,TLE1
KLF4,KDM5B
KLF4,SGK1
KLF4,ABHD5
KLF4,TDH
KLF4,CYBA
KLF4,TXNDC5
KLF4,HK2
KLF4,TSPAN4
KLF4,IQSEC1
KLF4,SELENOS
KLF4,DDAH2
KLF4,FZR1
KLF4,PLOD2
KLF4,GCNT1
KLF4,XBP1
KLF4,FAM83D
KLF4,PDIA4
KLF4,LPCAT1
KLF4,PPP2R5A
KLF4,PFAS
KLF4,TMEM165
KLF4,CRTAP
KLF4,SERPINH1
KLF4,COBLL1
KLF4,MCFD2
KLF4,ETL4
KLF4,TFEB
KLF4,PDIA3
KLF4,ST3GAL6
KLF4,SINHCAF
KLF4,GNPTAB
KLF4,PMM1
KLF4,HMGA1B
KLF4,PLXNB2
KLF4,P4HA2
KLF4,BEND5
KLF4,SRM
KLF4,ZFP710
KLF4,GFPT1
KLF4,SLC38A2
KLF4,MARC2
KLF4,P4HA1
KLF4,PAFAH1B3
KLF4,HELLS
KLF4,CARMIL1
KLF4,MSMO1
KLF4,PSME2
KLF4,LAD1
KLF4,ZFYVE21
KLF4,JARID2
KLF4,5031439G07RIK
KLF4,HIST1H2AC
KLF4,RTN1
KLF4,ITPK1
KLF4,PCOLCE
KLF4,CCNG1
KLF4,MAN1A
KLF4,MCM6
KLF4,KAT6B
KLF4,NUP210
KLF4,HIST1H1D
KLF4,PLK2
KLF4,UBE2C
KLF4,P4HB
KLF4,CDC20
KLF4,VANGL1
KLF4,TCEA3
KLF4,SEMA4C
KLF4,MYO1C
KLF4,MSC
KLF4,NANOG
KLF4,COBL
KLF4,CCN2
KLF4,LOXL2
KLF4,TMEM59
KLF4,SHROOM3
KLF4,LRRC8D
KLF4,PNP
KLF4,ETV5
KLF4,ATG16L2
KLF4,SERPINE2
KLF4,TPD52
KLF4,RETREG2
KLF4,KRT18
KLF4,FGFR4
KLF4,HSPG2
KLF4,GGTA1
KLF4,TNK2
KLF4,CDCA7
KLF4,PDIA5
KLF4,MSI2
KLF4,LY6G6E
KLF4,NRG2
KLF4,RUNX1
KLF4,CCNB2
KLF4,MAN1A2
KLF4,FABP3
KLF4,CTSZ
KLF4,TBX3
KLF4,KRTCAP2
KLF4,B2M
KLF4,PFKL
KLF4,SLC7A6
KLF4,LAMA1
KLF4,MCM10
KLF4,HIST1H2BK
KLF4,PLAT
KLF4,NUSAP1
KLF4,RCC2
KLF4,ETV4
KLF4,F3
KLF4,FNDC3A
KLF4,PLOD1
KLF4,BAG2
KLF4,ITGAV
KLF4,SOAT1
KLF4,SUZ12
KLF4,TUBA4A
KLF4,GAA
KLF4,FBLIM1
KLF4,TMSB4X
KLF4,SPP1
KLF4,HIST1H2BN
KLF4,HIST1H2AK
KLF4,FOXQ1
KLF4,SELENOW
KLF4,GDPD5
KLF4,SENP3
KLF4,MRAS
KLF4,ZSCAN10
KLF4,RBM47
KLF4,PLOD3
KLF4,FGFR3
KLF4,LEFTY1
KLF4,HSP90B1
KLF4,SLCO3A1
KLF4,ADGRE5
KLF4,IFI30
KLF4,HIST1H2BL
KLF4,HIST1H2AI
KLF4,RPN1
KLF4,ADAM23
KLF4,TCL1
KLF4,POU5F1
KLF4,BTG2
KLF4,ARHGAP21
KLF4,LIFR
KLF4,NPL
KLF4,MKRN1
KLF4,ISYNA1
KLF4,MCAM
KLF4,TCN2
KLF4,HOOK1
KLF4,NRF1
KLF4,SPNS2
KLF4,ILDR1
KLF4,RPP25
KLF4,ACTG1
KLF4,MDK
KLF4,VEGFA
KLF4,LRP2
KLF4,CAMSAP3
KLF4,GFPT2
KLF4,KRT19
KLF4,F2R
KLF4,CAR2
KLF4,LAMB1
KLF4,DNMT3A
KLF4,FOXH1
KLF4,STARD10
KLF4,DDAH1
KLF4,FKBP11
KLF4,IFITM1
KLF4,CENPV
KLF4,PTH1R
KLF4,EPHA4
KLF4,TYRO3
KLF4,MPP1
KLF4,BASP1
KLF4,MYO18A
KLF4,GAS6
KLF4,TIMP3
KLF4,CALCOCO2
KLF4,DPPA2
KLF4,PARVB
KLF4,ATP1B1
KLF4,GSTA4
KLF4,PGA5
KLF4,HIST1H2AF
KLF4,BEX3
KLF4,RASGRP2
KLF4,SLC25A5
KLF4,EGR1
KLF4,EHD1
KLF4,TET2
KLF4,PCBD1
KLF4,SLC5A11
KLF4,APOE
KLF4,HSD17B14
KLF4,MPZL2
KLF4,RNF157
KLF4,SEPT1
KLF4,JAM2
KLF4,LAPTM5
MTF2,SFI1
MTF2,TRIM2
MTF2,FGFR3
MTF2,HTRA1
MTF2,LRRK1
MTF2,ESRRB
MTF2,SLCO3A1
MTF2,GRB10
MTF2,CYP26A1
MTF2,PTH1R
MTF2,TPM1
MTF2,CACHD1
MTF2,TGFBR3
MTF2,P3H2
MTF2,COL27A1
MTF2,BMPER
MTF2,SERPINE2
MTF2,GNAS
MTF2,FST
MTF2,FRMD4A
MTF2,SOX7
MTF2,FGF3
MTF2,FOXQ1
MTF2,SPOCK1
MTF2,NRG2
MTF2,ZFPM1
MTF2,CITED1
MTF2,NSMAF
MTF2,MAN1A
MTF2,PDGFRA
MTF2,IGF2
MTF2,COBLL1
MTF2,MYO5B
MTF2,P4HA2
MTF2,CDH6
MTF2,RETREG2
MTF2,APP
MTF2,PARVA
MTF2,ANK
MTF2,DKK1
MTF2,ST3GAL6
MTF2,CPM
MTF2,ZBTB10
MTF2,RTN1
MTF2,COL4A2
MTF2,COL4A1
MTF2,SPNS2
MTF2,DDAH1
MTF2,PPP2R5A
MTF2,GAS6
MTF2,LAD1
MTF2,KHDC3
MTF2,CHST15
MTF2,DPP4
MTF2,PLK2
MTF2,ID3
MTF2,PODXL
MTF2,MSC
MTF2,TNS1
MTF2,LAMB1
MTF2,DTX1
MTF2,ABHD5
MTF2,AMFR
MTF2,HS3ST1
MTF2,CTDSPL
MTF2,ARHGAP29
MTF2,TIMP2
MTF2,HNF1B
MTF2,PDE4DIP
MTF2,ME1
MTF2,CHN2
MTF2,GSN
MTF2,PXDN
MTF2,CAR4
MTF2,PTPN14
MTF2,GDPD5
MTF2,HSPB1
MTF2,SH3PXD2B
MTF2,MAPKAPK2
MTF2,STARD10
MTF2,ETS1
MTF2,NRG1
MTF2,MORC4
MTF2,TIMP3
MTF2,LRP2
MTF2,THBD
MTF2,GATA4
MTF2,GLDC
MTF2,SMARCA2
MTF2,RBMS1
MTF2,ZYX
MTF2,PHLDB2
MTF2,GNG10
MTF2,DAB2
MTF2,SOX17
MTF2,FGFR4
MTF2,GHR
MTF2,TENM4
MTF2,ITGA9
MTF2,EPHA4
MTF2,CCND2
MTF2,EPS8
MTF2,GPRC5C
MTF2,ARHGEF5
MTF2,SGK1
MTF2,RNF157
MTF2,FGF10
MTF2,MFSD1
MTF2,CEMIP
MTF2,BAG2
MTF2,IMPDH1
MTF2,EGR1
MTF2,NOTUM
MTF2,MAN1A2
MTF2,ATG16L2
MTF2,MRAS
MTF2,APOBEC3
MTF2,SRI
MTF2,CAR2
MTF2,USP3
MTF2,DAP
MTF2,CLCN5
MTF2,ADAM15
MTF2,ARHGEF40
MTF2,COMMD3
MTF2,VIM
MTF2,EPAS1
MTF2,TBX3
MTF2,MT2
MTF2,PCSK6
MTF2,B2M
MTF2,NDRG1
MTF2,ECHDC2
MTF2,SFMBT2
MTF2,OBSL1
MYC,ASNS
MYC,SFI1
MYC,RIF1
MYC,POU5F1
NANOG,UPP1
NANOG,SPP1
NANOG,RIF1
NANOG,MTF2
NANOG,POU5F1
NANOG,FBXO15
NANOG,RBPJ
NANOG,ITGA9
NANOG,IL33
NANOG,CST3
NANOG,SLC7A3
NANOG,2410141K09RIK
NANOG,MSH6
NANOG,MME
NANOG,PHC1
NANOG,PATJ
NANOG,TMEM150A
NANOG,SMS
NANOG,CENPV
NANOG,ASNS
NANOG,KDM3A
NANOG,ADAM19
NANOG,BCAT1
NANOG,DENND2C
NANOG,TEX264
NANOG,BMP4
NANOG,TSPAN9
NANOG,MYMX
NANOG,ZSCAN10
NANOG,ZFP42
NANOG,MKRN1
NANOG,DPPA2
NANOG,SFI1
NANOG,GSTA4
NANOG,CCND3
NANOG,PLAUR
NANOG,SELENOS
NANOG,TXNDC5
NANOG,GJB3
NANOG,LRPAP1
NANOG,SINHCAF
NANOG,CLTC
NANOG,SHROOM3
NANOG,ACP6
NANOG,TCEA3
NANOG,EIF2S2
NANOG,GJA1
NANOG,HOOK1
NANOG,LAMC1
NANOG,TUBB4B
NANOG,PDK1
NANOG,IFITM1
NANOG,SOX2
NANOG,PIPOX
NANOG,TMSB4X
NANOG,4930402H24RIK
NANOG,ICAM1
NANOG,ALG13
NANOG,HMCES
NANOG,ACTL6A
NANOG,SUN1
NANOG,MSANTD3
NANOG,RBM47
NANOG,TFRC
NANOG,LAMB2
NANOG,ZFP532
NANOG,PLSCR1
NANOG,STMN1
NANOG,HIST1H4K
NANOG,KAT2B
NANOG,CDKN1A
NANOG,DDIT3
NANOG,PLTP
NANOG,LAMB1
NANOG,MSMO1
NANOG,MT1
NANOG,ELOVL6
NANOG,TCF7L2
NANOG,TXNIP
NANOG,TPD52
NANOG,TBX3
NANOG,KDM5B
NANOG,ST5
NANOG,NFXL1
NANOG,TUBB2B
NANOG,MYLPF
NANOG,SOCS2
NANOG,WDR45
NANOG,RLIM
NANOG,NSMAF
NANOG,SNX1
NANOG,FBP2
NANOG,CDCA7
NANOG,MANF
NANOG,CALU
NANOG,CALD1
NANOG,APOE
NANOG,TAX1BP3
NANOG,SNURF
NANOG,NFATC2IP
NANOG,NASP
NANOG,MORF4L2
NANOG,CCN2
NANOG,SLC6A8
NANOG,SPRY4
NANOG,GOT1
NANOG,SDCBP
NANOG,HSPB1
NANOG,PDIA6
NANOG,SERPING1
NANOG,SGK1
NANOG,SERPINE2
NANOG,ETV5
NANOG,UHRF1
NANOG,SDC4
NANOG,HIST1H2AC
NANOG,ME1
NANOG,HYOU1
NANOG,PLOD1
NANOG,DPP4
NANOG,AMOTL2
NANOG,DUSP6
NANOG,ID2
NANOG,HIP1
NANOG,GLUL
NANOG,SMAD7
NANOG,RPN1
NANOG,ULK1
NANOG,GLS
NANOG,FDPS
NANOG,NEDD4
NANOG,LMF2
NANOG,MDK
NANOG,TGFBR3
NANOG,CTNNAL1
NANOG,REV1
NANOG,FRMD4A
NANOG,ATP6V0A1
NANOG,ZFP710
NANOG,SLC25A36
NANOG,TGIF1
NANOG,TOP2A
NANOG,PTPN14
NANOG,HSPA8
NANOG,HIST1H2BN
NANOG,HIST1H2AK
NANOG,GSR
NANOG,HIST1H3H
NANOG,IDI1
NANOG,ASAH1
NANOG,SPRY2
NANOG,BCAM
NANOG,JARID2
NANOG,TRIM2
NANOG,PLEKHA7
NANOG,PCNA
NANOG,KPNA2
NANOG,SLC6A6
NANOG,RHPN1
NANOG,PSAP
NANOG,BNIP3
NANOG,TMED9
NANOG,PFAS
NANOG,SLC25A5
NANOG,FLRT3
NANOG,MFSD1
NANOG,LGMN
NANOG,TDH
NANOG,SPC25
NANOG,UBALD2
NANOG,KLF6
NANOG,INSIG1
NANOG,TPX2
NANOG,CTH
NANOG,TDGF1
NANOG,CLCN5
NANOG,OPLAH
NANOG,HDLBP
NANOG,KAT6B
