Gene1,Gene2,Score
GFI1B,HJURP,239.0
GFI1B,TMEM43,250.0
GFI1B,RGS19,283.0
GFI1B,CFP,338.0
GFI1B,CSGALNACT1,502.0
GFI1B,PROCR,584.0
GFI1B,CLTC,273.0
GFI1B,NASP,287.0
GFI1B,NEURL3,531.0
GFI1B,CCDC50,192.0
GFI1B,IDH1,362.0
GFI1B,TIMM29,284.0
GFI1B,TMEM173,303.0
GFI1B,TOP3B,273.0
GFI1B,SNRNP200,180.0
GFI1B,PARP8,318.0
GFI1B,LRRC59,175.0
GFI1B,CD274,437.0
GFI1B,MYO5A,322.0
GFI1B,ZFP53,237.0
GFI1B,PLAA,162.0
GFI1B,CALCRL,238.0
GFI1B,POLR1B,174.0
GFI1B,CSF2RB,318.0
GFI1B,CLPTM1L,218.0
GFI1B,MSH6,236.0
GFI1B,POR,149.0
GFI1B,WDR5,229.0
GFI1B,MAP4K2,247.0
GFI1B,ADO,398.0
GFI1B,TXNDC11,201.0
GFI1B,LIG1,164.0
GFI1B,CDCA3,256.0
GFI1B,DHRS3,233.0
GFI1B,CKS1B,388.0
GFI1B,RTP4,386.0
GFI1B,FEM1B,165.0
GFI1B,NOLC1,382.0
GFI1B,ALDH18A1,214.0
GFI1B,MAMDC2,197.0
GFI1B,VAV3,375.0
GFI1B,PTPRS,245.0
GFI1B,USP37,361.0
GFI1B,RFC4,249.0
GFI1B,PLPPR3,234.0
GFI1B,PIK3R2,185.0
GFI1B,NUS1,175.0
GFI1B,MCM4,173.0
GFI1B,DPP8,128.0
GFI1B,CD244A,257.0
GFI1B,ARFGEF2,355.0
GFI1B,9430015G10RIK,250.0
GFI1B,TYMS,229.0
GFI1B,ATAD2,200.0
GFI1B,PIM2,196.0
GFI1B,RRM1,197.0
GFI1B,PBK,192.0
GFI1B,ZNRF2,226.0
GFI1B,RACGAP1,197.0
GFI1B,ADK,204.0
GFI1B,POLE3,146.0
GFI1B,MC5R,208.0
GFI1B,TSPAN14,182.0
GFI1B,NCEH1,191.0
GFI1B,RGS2,165.0
GFI1B,CDC7,156.0
GFI1B,CNRIP1,202.0
GFI1B,TBC1D2B,224.0
GFI1B,GCNT2,185.0
GFI1B,DEF8,112.0
GFI1B,HSPH1,293.0
GFI1B,FLOT2,290.0
GFI1B,MTHFD1,161.0
GFI1B,UBE2C,169.0
GFI1B,DNAJC11,196.0
GFI1B,MCM7,176.0
GFI1B,MIS18BP1,153.0
GFI1B,ZDHHC6,148.0
GFI1B,TESPA1,162.0
GFI1B,TOMM70A,185.0
GFI1B,FRRS1,149.0
GFI1B,ACSS2,148.0
GFI1B,NUDCD1,266.0
GFI1B,GLB1,201.0
GFI1B,RBPMS,263.0
GFI1B,EEF1E1,133.0
GFI1B,SERPINB1A,258.0
GFI1B,FUT7,258.0
GFI1B,CD44,156.0
GFI1B,RTEL1,251.0
GFI1B,SERPINB6A,170.0
GFI1B,METTL7A1,248.0
GFI1B,CTC1,247.0
GFI1B,MYCN,244.0
GFI1B,CD82,244.0
GFI1B,RARS,133.0
GFI1B,TEX10,146.0
GFI1B,OTUD6B,132.0
GFI1B,HACD3,128.0
GFI1B,TACC3,239.0
GFI1B,GMNN,239.0
GFI1B,USP14,133.0
GFI1B,NCAPG,152.0
GFI1B,DNM1L,158.0
GFI1B,OSBPL8,129.0
GFI1B,RUVBL2,230.0
GFI1B,RPRD1B,229.0
GFI1B,CSTF2,229.0
GFI1B,EIF2B1,227.0
GFI1B,PSME4,147.0
GFI1B,DDX20,117.0
GFI1B,ECT2,224.0
GFI1B,WDR43,220.0
GFI1B,FASTKD3,115.0
GFI1B,SLC18A2,218.0
GFI1B,ICAM1,217.0
GFI1B,TRMT11,216.0
GFI1B,CDT1,216.0
GFI1B,RNF4,211.0
GFI1B,ACOX3,211.0
GFI1B,MTCH2,210.0
GFI1B,IRF8,207.0
GFI1B,RANGAP1,105.0
GFI1B,PHF5A,206.0
GFI1B,OTUD4,111.0
GFI1B,MGAT1,205.0
GFI1B,CTSL,205.0
GFI1B,AKAP8L,205.0
GFI1B,RMND5A,104.0
GFI1B,WDR4,203.0
GFI1B,TNFRSF21,203.0
GFI1B,ATP1B3,203.0
GFI1B,CDCA5,201.0
GFI1B,SCARB1,199.0
GFI1B,RPTOR,199.0
GFI1B,SLC44A2,198.0
GFI1B,HUS1,198.0
GFI1B,API5,113.0
GFI1B,ITPR1,118.0
GFI1B,CENPK,196.0
GFI1B,DTL,118.0
GFI1B,NPLOC4,111.0
GFI1B,ITGAL,102.0
GFI1B,ADSSL1,193.0
GFI1B,CKAP2,190.0
GFI1B,MAD2L1,106.0
GFI1B,CD68,188.0
GFI1B,PECAM1,187.0
GFI1B,DUS1L,186.0
GFI1B,SLCO4A1,184.0
GFI1B,PCMTD1,184.0
GFI1B,DLST,184.0
GFI1B,TYROBP,182.0
GFI1B,FCGRT,182.0
GFI1B,FCGR2B,181.0
GFI1B,NUP155,180.0
GFI1B,IRF9,180.0
GFI1B,MDN1,179.0
GFI1B,HSPA1A,179.0
GFI1B,CDC45,179.0
GFI1B,ATF7,179.0
GFI1B,IMMT,178.0
GFI1B,CDCA4,176.0
GFI1B,SATB1,174.0
GFI1B,TMEM50B,173.0
GFI1B,PLIN3,173.0
GFI1B,DHX33,173.0
GFI1B,TPX2,172.0
GFI1B,SFXN1,172.0
GFI1B,INO80D,172.0
GFI1B,HELLS,172.0
GFI1B,ACOT9,172.0
GFI1B,PPP1R15A,171.0
GFI1B,SLC2A3,170.0
GFI1B,NDC1,170.0
GFI1B,TBC1D5,169.0
GFI1B,MCM10,167.0
GFI1B,CTSZ,167.0
GFI1B,BYSL,167.0
GFI1B,ZFP367,165.0
GFI1B,CENPE,165.0
GFI1B,ITCH,164.0
GFI1B,SF3B3,163.0
GFI1B,AHCYL1,163.0
GFI1B,SETD2,162.0
GFI1B,MICU1,162.0
GFI1B,FUCA2,162.0
GFI1B,IFI203,161.0
GFI1B,EFTUD2,161.0
GFI1B,TARS,160.0
GFI1B,ARCN1,160.0
GFI1B,RAD21,159.0
GFI1B,MTFR1,159.0
GFI1B,ATP6AP1,159.0
GFI1B,ARL6IP6,158.0
GFI1B,NUP85,156.0
GFI1B,KIF11,156.0
GFI1B,FBXW11,156.0
GFI1B,CDC6,156.0
GFI1B,CCNB2,156.0
GFI1B,TMEM229B,155.0
GFI1B,ERLIN1,155.0
GFI1B,RAD51,154.0
GFI1B,RAB38,154.0
GFI1B,LACTB,154.0
GFI1B,HDAC7,154.0
GFI1B,SLC35B4,153.0
GFI1B,CYB5R1,153.0
GFI1B,SEH1L,152.0
GFI1B,MAML3,151.0
GFI1B,FAM76B,151.0
GFI1B,MTOR,150.0
GFI1B,EIF3B,150.0
GFI1B,NOP2,149.0
GFI1B,GOLIM4,149.0
GFI1B,UBE2L6,148.0
GFI1B,SYK,148.0
GFI1B,ODC1,148.0
GFI1B,TCIRG1,147.0
GFI1B,DCAF13,147.0
GFI1B,MIEF1,146.0
GFI1B,DDX1,146.0
GFI1B,SLBP,145.0
GFI1B,GBP3,145.0
GFI1B,DHFR,145.0
GFI1B,PTGR1,144.0
GFI1B,HEXA,144.0
GFI1B,FAM136A,144.0
GFI1B,TXNIP,143.0
GFI1B,RPP40,143.0
GFI1B,BCAP29,143.0
GFI1B,TOR3A,142.0
GFI1B,PRMT5,142.0
GFI1B,FAM189B,142.0
GFI1B,TAF12,140.0
GFI1B,NAMPT,140.0
GFI1B,KCTD12,140.0
GFI1B,OSTM1,139.0
GFI1B,DNAJC5,139.0
GFI1B,OSBPL1A,138.0
GFI1B,HARS,138.0
GFI1B,FES,138.0
GFI1B,ART4,138.0
GFI1B,TMEM246,137.0
GFI1B,FARSB,137.0
GFI1B,TK1,136.0
GFI1B,NDUFS1,136.0
GFI1B,FEM1A,136.0
GFI1B,RFC5,135.0
GFI1B,MTREX,135.0
GFI1B,ATRN,135.0
GFI1B,PLA2G12A,134.0
GFI1B,IPO9,134.0
GFI1B,IARS,134.0
GFI1B,VAV1,133.0
GFI1B,SLC16A1,133.0
GFI1B,RABGGTB,133.0
GFI1B,MIS12,133.0
GFI1B,IL27RA,133.0
GFI1B,HDAC2,132.0
GFI1B,EAF1,132.0
GFI1B,CCNE2,131.0
GFI1B,TMEM184C,130.0
GFI1B,RGCC,130.0
GFI1B,PPP1CB,130.0
GFI1B,NAPRT,130.0
GFI1B,PRELID3B,129.0
GFI1B,LONP1,129.0
GFI1B,WSB1,128.0
GFI1B,TEC,128.0
GFI1B,SYNJ1,128.0
GFI1B,GFM1,127.0
GFI1B,TIFAB,126.0
GFI1B,PSME3,126.0
GFI1B,TMX4,125.0
GFI1B,CCNA2,125.0
GFI1B,TES,124.0
GFI1B,LAP3,124.0
GFI1B,TUBGCP3,123.0
GFI1B,FGL2,123.0
GFI1B,FAM102B,123.0
GFI1B,WDHD1,122.0
GFI1B,GM1966,122.0
GFI1B,CD69,122.0
GFI1B,CD48,122.0
GFI1B,TMEM33,121.0
GFI1B,SLC25A38,121.0
GFI1B,SELENBP1,121.0
GFI1B,PHF10,121.0
GFI1B,H2AFX,121.0
GFI1B,ABCE1,121.0
GFI1B,PSMD9,120.0
GFI1B,MFSD14B,120.0
GFI1B,FAR1,120.0
GFI1B,CUL3,120.0
GFI1B,CS,120.0
GFI1B,SHMT1,119.0
GFI1B,CTLA2A,119.0
GFI1B,NCAPG2,118.0
GFI1B,INTS13,118.0
GFI1B,GTF2F1,118.0
GFI1B,CTR9,118.0
GFI1B,KIF20B,117.0
GFI1B,CYBC1,117.0
GFI1B,TOMM40,116.0
GFI1B,RAD51AP1,116.0
GFI1B,LONP2,116.0
GFI1B,HYOU1,116.0
GFI1B,NDUFV1,115.0
GFI1B,CKS2,115.0
GFI1B,CCL9,115.0
GFI1B,ZFP35,114.0
GFI1B,ZFP322A,114.0
GFI1B,BTAF1,114.0
GFI1B,TMX3,113.0
GFI1B,SLC25A46,113.0
GFI1B,SESN1,113.0
GFI1B,IFRD2,113.0
GFI1B,NSUN2,112.0
GFI1B,AGPS,112.0
GFI1B,PPAT,111.0
GFI1B,HAT1,111.0
GFI1B,ZMIZ1,110.0
GFI1B,ABCB8,110.0
GFI1B,PFKFB3,109.0
GFI1B,DCK,109.0
GFI1B,SEC24D,108.0
GFI1B,ME2,108.0
GFI1B,INTS8,108.0
GFI1B,XRCC6,107.0
GFI1B,SDF2L1,107.0
GFI1B,CD53,107.0
GFI1B,ACLY,107.0
GFI1B,SLC20A1,106.0
GFI1B,ATAD1,106.0
GFI1B,MTR,105.0
GFI1B,ETF1,105.0
GFI1B,EDEM1,105.0
GFI1B,CSE1L,105.0
GFI1B,CKAP2L,105.0
GFI1B,SPC24,104.0
GFI1B,PSMG2,104.0
GFI1B,PPM1F,104.0
GFI1B,TFG,103.0
GFI1B,PREP,103.0
GFI1B,METAP1,103.0
GFI1B,KIF22,103.0
GFI1B,ALDH9A1,103.0
GFI1B,PRKCQ,102.0
GFI1B,KAT7,102.0
GFI1B,ABCB10,102.0
GFI1B,RNF38,101.0
HCFC1,PRIM1,2182.0
HCFC1,POLR1B,2182.0
HCFC1,TMEM206,2176.0
HCFC1,SPC25,2052.0
HCFC1,ATP11C,2514.0
HCFC1,AHCYL1,2302.0
HCFC1,KPNA3,2128.0
HCFC1,RPP40,2053.0
HCFC1,4833439L19RIK,2079.0
HCFC1,MTR,2130.0
HCFC1,SLC35B4,1997.0
HCFC1,NDUFV1,2026.0
HCFC1,CDCA5,2061.0
HCFC1,KNSTRN,2264.0
HCFC1,ITPR1,1959.0
HCFC1,ZFP451,2149.0
HCFC1,TMEM33,1943.0
HCFC1,SNRNP200,1943.0
HCFC1,DHX33,2056.0
HCFC1,INPP5B,2034.0
HCFC1,CDCA8,1980.0
HCFC1,MRPL20,2152.0
HCFC1,DUS1L,2016.0
HCFC1,EIF2B1,2217.0
HCFC1,TIMM29,2139.0
HCFC1,MPI,2076.0
HCFC1,RPA2,1918.0
HCFC1,IFRD2,1995.0
HCFC1,ABL1,1884.0
HCFC1,LIG1,1830.0
HCFC1,CENPO,1822.0
HCFC1,DNM1L,1904.0
HCFC1,ABCE1,2136.0
HCFC1,ITCH,2066.0
HCFC1,TMEM43,1822.0
HCFC1,RANGAP1,1786.0
HCFC1,9430015G10RIK,1871.0
HCFC1,NUF2,2100.0
HCFC1,OTUD4,1873.0
HCFC1,MCM3,1901.0
HCFC1,NUDCD1,1769.0
HCFC1,NDC1,1886.0
HCFC1,PSMD6,2357.0
HCFC1,SESN1,1797.0
HCFC1,RRM1,2023.0
HCFC1,SLC35E1,2216.0
HCFC1,ZFP24,1923.0
HCFC1,ARID5A,1905.0
HCFC1,JARID2,1750.0
HCFC1,BUB1B,1833.0
HCFC1,DDX1,2304.0
HCFC1,RAD51,1807.0
HCFC1,DNAJC11,2243.0
HCFC1,UBAC1,1923.0
HCFC1,ITSN1,1856.0
HCFC1,ADO,1829.0
HCFC1,RPTOR,1953.0
HCFC1,MARS,1716.0
HCFC1,CLPTM1L,2192.0
HCFC1,DDX20,2181.0
HCFC1,WDR4,2089.0
HCFC1,PRPF4,1652.0
HCFC1,FBXW11,1764.0
HCFC1,ACLY,1711.0
HCFC1,LONP1,1892.0
HCFC1,CDC6,1837.0
HCFC1,MDN1,2142.0
HCFC1,TOP3B,1994.0
HCFC1,RPRD1B,1774.0
HCFC1,SEC23IP,1701.0
HCFC1,HARS,2067.0
HCFC1,NCLN,1685.0
HCFC1,TPX2,1968.0
HCFC1,NPLOC4,2048.0
HCFC1,TBL3,2018.0
HCFC1,ABCB8,1770.0
HCFC1,RACGAP1,1953.0
HCFC1,PLAA,1752.0
HCFC1,CDC45,1650.0
HCFC1,LRRC59,2262.0
HCFC1,GFM1,2328.0
HCFC1,HUS1,2196.0
HCFC1,NUP155,2136.0
HCFC1,ACOX3,2121.0
HCFC1,ZFP35,2163.0
HCFC1,NOLC1,1984.0
HCFC1,FEM1A,1594.0
HCFC1,MIEF1,2229.0
HCFC1,ARMT1,1733.0
HCFC1,API5,2277.0
HCFC1,BYSL,1974.0
HCFC1,IMMT,1564.0
HCFC1,NSUN2,1982.0
HCFC1,RFC4,2054.0
HCFC1,EFTUD2,1912.0
HCFC1,CHORDC1,1994.0
HCFC1,SLC19A1,1864.0
HCFC1,NDUFS1,1664.0
HCFC1,RTEL1,2146.0
HCFC1,FTSJ3,1615.0
HCFC1,WDR5,2109.0
HCFC1,HSPH1,1892.0
HCFC1,MIS18BP1,1835.0
HCFC1,TIMM50,2084.0
HCFC1,RUVBL2,2110.0
HCFC1,GTF2F1,1810.0
HCFC1,CDCA3,1597.0
HCFC1,SHCBP1,2156.0
HCFC1,MTREX,2113.0
HCFC1,PLD3,2359.0
HCFC1,NUP107,2062.0
HCFC1,PSMD9,2015.0
HCFC1,MTMR6,1934.0
HCFC1,STRAP,2133.0
HCFC1,XPC,2097.0
HCFC1,TRMT6,2137.0
HCFC1,NOL9,2050.0
HCFC1,ELAC2,2056.0
HCFC1,DPP8,2026.0
HCFC1,TACC3,1500.0
HCFC1,PWP2,2009.0
HCFC1,KAT7,1462.0
HCFC1,FEM1B,1727.0
HCFC1,TUBGCP2,1929.0
HCFC1,GMFB,1994.0
HCFC1,CENPE,2058.0
HCFC1,CCNA2,1948.0
HCFC1,FARSB,1876.0
HCFC1,SLC39A6,1973.0
HCFC1,MFSD1,1944.0
HCFC1,ELP2,1973.0
HCFC1,GARS,1929.0
HCFC1,ARL8B,1830.0
HCFC1,MFSD14B,1857.0
HCFC1,E2F4,1937.0
HCFC1,FOXRED1,1865.0
HCFC1,CENPK,1969.0
HCFC1,SNAP47,1879.0
HCFC1,KIF11,1692.0
HCFC1,NUP88,1556.0
HCFC1,GTF2H1,1737.0
HCFC1,WDR43,1847.0
HCFC1,REXO4,1887.0
HCFC1,ATP13A1,1932.0
HCFC1,EIF1AD,1569.0
HCFC1,RARS,1903.0
HCFC1,EAF1,1990.0
HCFC1,DCAF13,1956.0
HCFC1,ZHX1,1960.0
HCFC1,9530068E07RIK,1819.0
HCFC1,NUP93,1852.0
HCFC1,PIK3R2,1830.0
HCFC1,ABHD17B,1836.0
HCFC1,ERCC8,1821.0
HCFC1,CIPC,1813.0
HCFC1,OTUD6B,1848.0
HCFC1,MTOR,1710.0
HCFC1,PHF5A,1425.0
HCFC1,TAB1,1941.0
HCFC1,PSMD1,1847.0
HCFC1,UBA2,1854.0
HCFC1,POLE3,1782.0
HCFC1,DLST,1787.0
HCFC1,IARS,1845.0
HCFC1,TBC1D2B,1811.0
HCFC1,STXBP4,1800.0
HCFC1,TUBGCP3,1835.0
HCFC1,COPB1,1819.0
HCFC1,NUBP2,1921.0
HCFC1,MRPL37,1897.0
HCFC1,PRMT7,1817.0
HCFC1,NUS1,1826.0
HCFC1,UBR7,1825.0
HCFC1,SPPL2B,1692.0
HCFC1,RAD21,1794.0
HCFC1,SMC2,1753.0
HCFC1,CCDC137,1707.0
HCFC1,PNO1,1677.0
HCFC1,TOMM70A,1744.0
HCFC1,CTR9,1854.0
HCFC1,ZDHHC6,1545.0
HCFC1,GPRASP1,1928.0
HCFC1,SLC35A4,1682.0
HCFC1,GOLT1B,1748.0
HCFC1,SLC31A1,1688.0
HCFC1,GUSB,1732.0
HCFC1,GPD1L,2125.0
HCFC1,IDH1,1709.0
HCFC1,BIRC5,1659.0
HCFC1,MORC3,1757.0
HCFC1,PRMT5,1633.0
HCFC1,PSME3,1478.0
HCFC1,SF3B3,1643.0
HCFC1,ORC2,1753.0
HCFC1,MTMR4,1660.0
HCFC1,DDX21,1535.0
HCFC1,G6PDX,1673.0
HCFC1,NOP2,1560.0
HCFC1,KIF20B,1647.0
HCFC1,IPO9,1588.0
HCFC1,SLC25A46,1507.0
HCFC1,CKAP5,1619.0
HCFC1,NUP85,1639.0
HCFC1,B230219D22RIK,1571.0
HCFC1,RAD51AP1,1680.0
HCFC1,COLGALT1,1801.0
HCFC1,HJURP,1530.0
HCFC1,GMCL1,1537.0
HCFC1,CLTC,1376.0
HCFC1,PSME4,1597.0
HCFC1,DNAJC9,1516.0
HCFC1,PTCD3,1326.0
HCFC1,THADA,1527.0
HCFC1,ETF1,1593.0
HCFC1,WDHD1,1431.0
HCFC1,PPAT,1389.0
HCFC1,TARS,1478.0
HCFC1,NUDT19,1394.0
HCFC1,NCAPD2,1607.0
HCFC1,NFAT5,1285.0
HCFC1,ADK,1364.0
HCFC1,MOGS,1534.0
HCFC1,SYNJ1,1740.0
HCFC1,ARCN1,1440.0
HCFC1,ATAD1,1706.0
HCFC1,ATG12,1595.0
HCFC1,AP3S1,1595.0
HCFC1,FAM189B,1701.0
HCFC1,MTHFD1,1518.0
HCFC1,BTAF1,1411.0
HCFC1,RABGGTB,1444.0
HCFC1,LONP2,1763.0
HCFC1,PCMTD2,1597.0
HCFC1,ARFGEF2,1865.0
HCFC1,FASTKD2,2123.0
HCFC1,MIS12,1501.0
HCFC1,MCM10,1515.0
HCFC1,CREBRF,1439.0
HCFC1,ATRN,1433.0
HCFC1,MCM5,1413.0
HCFC1,TRMT11,1510.0
HCFC1,USP37,1466.0
HCFC1,KCTD20,1338.0
HCFC1,GANAB,1408.0
HCFC1,CDCA4,1621.0
HCFC1,ARL6IP6,1448.0
HCFC1,TXNDC11,1466.0
HCFC1,SERPINB6A,1453.0
HCFC1,POLR2B,1445.0
HCFC1,NASP,1328.0
HCFC1,RNF4,1380.0
HCFC1,TOMM40,1465.0
HCFC1,MCM4,1297.0
HCFC1,NEDD1,1425.0
HCFC1,TEX10,1359.0
HCFC1,RPAP1,1258.0
HCFC1,NAA50,1327.0
HCFC1,SLC30A5,1448.0
HCFC1,KIF22,1475.0
HCFC1,USP42,1298.0
HCFC1,RNF38,1385.0
HCFC1,USP14,1202.0
HCFC1,MGAT1,1234.0
HCFC1,PSEN1,1244.0
HCFC1,UTP4,1465.0
HCFC1,SLC25A38,1393.0
HCFC1,CDC20,1366.0
HCFC1,RFC5,1255.0
HCFC1,OSBPL8,1200.0
HCFC1,TMEM184C,1553.0
HCFC1,CTC1,1201.0
HCFC1,DNAJC5,1351.0
HCFC1,PLA2G15,1177.0
HCFC1,PSMG2,1215.0
HCFC1,CKAP2L,1369.0
HCFC1,PHKB,1226.0
HCFC1,MTO1,1151.0
HCFC1,EIF3B,1199.0
HCFC1,PLIN3,1390.0
HCFC1,ELOVL5,1441.0
HCFC1,MED16,1197.0
HCFC1,PBK,1161.0
HCFC1,PATL1,1257.0
HCFC1,TFG,1142.0
HCFC1,FAM91A1,1191.0
HCFC1,AP1S2,1559.0
HCFC1,ZFP367,1157.0
HCFC1,PTDSS1,1206.0
HCFC1,TMX3,1225.0
HCFC1,MTCH2,1219.0
HCFC1,QARS,1200.0
HCFC1,AGPS,1188.0
HCFC1,NADK,1130.0
HCFC1,CDT1,1097.0
HCFC1,SLBP,1096.0
HCFC1,TOPORS,1129.0
HCFC1,SRM,1310.0
HCFC1,MICU1,1287.0
HCFC1,ADSL,1258.0
HCFC1,CNIH1,1207.0
HCFC1,FASTKD3,1228.0
HCFC1,MAD2L1,1081.0
HCFC1,UMPS,1332.0
HCFC1,ABL2,1035.0
HCFC1,GMNN,1117.0
HCFC1,ERGIC1,1186.0
HCFC1,IRF9,1013.0
HCFC1,PRIM2,1170.0
HCFC1,HAT1,1149.0
HCFC1,EIF4ENIF1,1189.0
HCFC1,TAF12,1148.0
HCFC1,TRIM35,1052.0
HCFC1,HYOU1,1076.0
HCFC1,RANBP3,982.0
HCFC1,POR,1008.0
HCFC1,MCM7,1104.0
HCFC1,LACTB,1165.0
HCFC1,NCAPG2,1208.0
HCFC1,ATAD2,1098.0
HCFC1,INCENP,992.0
HCFC1,H2AFX,1066.0
HCFC1,DEF8,1046.0
HCFC1,NCEH1,1090.0
HCFC1,IARS2,1022.0
HCFC1,TOP2A,975.0
HCFC1,TYMS,1024.0
HCFC1,PHF6,1291.0
HCFC1,DNAJC10,1061.0
HCFC1,TNPO1,1027.0
HCFC1,ERLIN1,1191.0
HCFC1,DDX39,958.0
HCFC1,SHMT1,920.0
HCFC1,WSB1,961.0
HCFC1,POLD1,1209.0
HCFC1,NMD3,1076.0
HCFC1,HEXA,1122.0
HCFC1,NCAPG,947.0
HCFC1,HELLS,992.0
HCFC1,OSTM1,895.0
HCFC1,GEMIN5,937.0
HCFC1,RCOR1,970.0
HCFC1,BCAP29,863.0
HCFC1,USP11,1211.0
HCFC1,MOB3C,1173.0
HCFC1,ELMO2,1143.0
HCFC1,ME2,993.0
HCFC1,CENPF,908.0
HCFC1,TCF19,872.0
HCFC1,ATF7,887.0
HCFC1,ZFP53,896.0
HCFC1,PRODH,1364.0
HCFC1,WDR55,896.0
HCFC1,TIFAB,1775.0
HCFC1,IDH3A,890.0
HCFC1,CDC7,861.0
HCFC1,RMND5A,802.0
HCFC1,CS,849.0
HCFC1,FAM76B,991.0
HCFC1,SEH1L,821.0
HCFC1,PPM1F,742.0
HCFC1,CKS1B,930.0
HCFC1,RPA1,854.0
HCFC1,SPC24,1058.0
HCFC1,INTS13,708.0
HCFC1,XRCC3,847.0
HCFC1,LMO4,893.0
HCFC1,POLA2,738.0
HCFC1,TK1,849.0
HCFC1,ZMIZ1,683.0
HCFC1,VPS35,766.0
HCFC1,TIPIN,735.0
HCFC1,ORC6,766.0
HCFC1,EEF1E1,682.0
HCFC1,CENPA,888.0
HCFC1,FUCA2,791.0
HCFC1,ZFP422,1394.0
HCFC1,TBC1D5,876.0
HCFC1,BACE1,1531.0
HCFC1,SAMD9L,1069.0
HCFC1,FIGNL1,892.0
HCFC1,APLP2,738.0
HCFC1,MAPK1,636.0
HCFC1,ZDHHC13,724.0
HCFC1,CCDC50,878.0
HCFC1,CSE1L,791.0
HCFC1,CCNB2,874.0
HCFC1,MSMO1,828.0
HCFC1,DTL,650.0
HCFC1,PREP,748.0
HCFC1,XPNPEP1,820.0
HCFC1,CSTF2,776.0
HCFC1,TXNIP,769.0
HCFC1,ODC1,680.0
HCFC1,TMEM97,671.0
HCFC1,FDFT1,684.0
HCFC1,ECT2,581.0
HCFC1,PPP1CB,725.0
HCFC1,ISYNA1,757.0
HCFC1,PSAT1,685.0
HCFC1,ZFP322A,808.0
HCFC1,SLC2A3,927.0
HCFC1,PLA2G12A,648.0
HCFC1,ALAS1,718.0
HCFC1,HDAC2,564.0
HCFC1,AKAP8L,667.0
HCFC1,PCMTD1,572.0
HCFC1,SETD2,684.0
HCFC1,INO80D,675.0
HCFC1,CAD,660.0
HCFC1,HERPUD1,625.0
HCFC1,ASF1B,557.0
HCFC1,NRROS,639.0
HCFC1,CDCA7,569.0
HCFC1,NCAPH,601.0
HCFC1,NPTN,588.0
HCFC1,ACOX1,567.0
HCFC1,FGFR1OP,628.0
HCFC1,IL27RA,1022.0
HCFC1,GIMAP1,1154.0
HCFC1,CBX5,547.0
HCFC1,SPCS3,599.0
HCFC1,SHISA5,922.0
HCFC1,CCNB1,454.0
HCFC1,TSPAN3,702.0
HCFC1,SH3BGRL,835.0
HCFC1,PTTG1IP,572.0
HCFC1,CUL3,564.0
HCFC1,TBC1D10C,522.0
HCFC1,TMEM229B,449.0
HCFC1,CKAP2,459.0
HCFC1,MGAT5,612.0
HCFC1,CAMK2D,810.0
HCFC1,CYBC1,558.0
HCFC1,BID,547.0
HCFC1,YPEL3,634.0
HCFC1,UBE2C,555.0
HCFC1,SVIP,1073.0
HCFC1,FBXO5,510.0
HCFC1,POLE,435.0
HCFC1,METAP1,529.0
HCFC1,ATP6AP2,749.0
HCFC1,TECPR1,604.0
HCFC1,SPTBN1,438.0
HCFC1,PRELID3B,659.0
HCFC1,PIP4K2A,540.0
HCFC1,NUSAP1,433.0
HCFC1,PTPN7,602.0
HCFC1,FAM136A,388.0
HCFC1,GLB1,536.0
HCFC1,SLC26A2,523.0
HCFC1,CDK1,613.0
HCFC1,OSBPL1A,495.0
HCFC1,XRCC6,591.0
HCFC1,BC005561,408.0
HCFC1,FLNA,478.0
HCFC1,CLN5,423.0
HCFC1,GCLC,667.0
HCFC1,JPT2,419.0
HCFC1,CSGALNACT2,365.0
HCFC1,TBC1D9B,406.0
HCFC1,LAP3,543.0
HCFC1,SLC37A1,500.0
HCFC1,H2-DMA,456.0
HCFC1,ICAM1,402.0
HCFC1,PARVG,534.0
HCFC1,USP10,442.0
HCFC1,IRGM2,485.0
HCFC1,ARID2,495.0
HCFC1,INTS8,535.0
HCFC1,MSH6,467.0
HCFC1,ALDH18A1,430.0
HCFC1,PRC1,421.0
HCFC1,RRM2,489.0
HCFC1,DCK,326.0
HCFC1,C1RL,422.0
HCFC1,TCP11L2,489.0
HCFC1,ABCB10,400.0
HCFC1,PTPRS,449.0
HCFC1,GOLPH3,523.0
HCFC1,PPP1R15A,592.0
HCFC1,MAML3,683.0
HCFC1,GNS,479.0
HCFC1,MTMR1,456.0
HCFC1,SGMS1,670.0
HCFC1,DHFR,459.0
HCFC1,SMARCA2,490.0
HCFC1,MEMO1,498.0
HCFC1,ZFP36,394.0
HCFC1,PDIA4,433.0
HCFC1,SDF2L1,462.0
HCFC1,RCC1,369.0
HCFC1,CD48,452.0
HCFC1,RGS19,431.0
HCFC1,RAB37,415.0
HCFC1,NAMPT,482.0
HCFC1,ATP6AP1,563.0
HCFC1,FAM102B,402.0
HCFC1,BTG2,368.0
HCFC1,SOCS2,386.0
HCFC1,UHRF1,364.0
HCFC1,CTTN,778.0
HCFC1,SPIDR,436.0
HCFC1,CTPS,395.0
HCFC1,MCM2,418.0
HCFC1,HACD3,342.0
HCFC1,EDEM1,483.0
HCFC1,TESPA1,485.0
HCFC1,IGTP,433.0
HCFC1,GBP7,398.0
HCFC1,PLEKHO2,378.0
HCFC1,FAM111A,469.0
HCFC1,FCHO2,288.0
